hiv_prev_2000_2010,hiv_prev_2010_2020,ng_prev_2005_2015,ct_prev_f2530,tv_prev_2005_2015,syph_detectable_f_2016,syph_detectable_m_2016,syph_seroprev_f_2016,syph_seroprev_m_2016,syph_anc_2000_2015,syph_prev_f_2016,syph_prev_f_2020_2025,seed,draw_idx,status,log_lik,weight
0.13043377914398288,0.10090158859029455,0.0,0.027912621359223302,0.04127816726796304,0.06599116653676279,0.06609419724173822,0.24084177708495713,0.2086911267239136,0.151918589044145,0.20290984671343207,0.1362993816402231,53000,53,ok,-293.8913298467832,3.759394813342352e-127
0.08783293045652166,0.06315729608280352,0.026492213393013567,0.04975728155339806,0.06875467307578739,0.0789272030651341,0.0861513687600644,0.28607918263090676,0.25013419216317767,0.1910390376733553,0.2395913154533844,0.21342289340618706,55000,55,ok,-447.5242916881285,7.131327340084408e-194
0.03178731579675269,0.023221821665717107,0.017151549684175458,0.0,0.11183696143928933,0.07876712328767123,0.08696761030349401,0.2896281800391389,0.25325172149961744,0.19282313968756049,0.2465753424657534,0.22490546052968657,56000,56,ok,-467.66672309583,1.2747457106041924e-202
0.11274210827229393,0.0835113153923469,0.0,0.0012048192771084338,0.15955761457827886,0.08430609597924774,0.08162204315050689,0.2954604409857328,0.27553938133610606,0.1903956611551267,0.24747081712062258,0.1933498619617565,61000,61,ok,-486.60493333131,7.5973713884300075e-211
0.10972137266134376,0.08237386263571993,0.014722447059556026,0.056303549571603426,0.035536405003421305,0.10436291522062469,0.10151073416379539,0.30639563708477935,0.25072886297376096,0.192272461631065,0.26574119980168565,0.24723989256558326,65000,65,ok,-536.5718454627996,1.514639018430898e-232
0.08353972607561233,0.06272217438850002,0.015377272278983353,0.0,0.04489817924661321,0.05627490039840637,0.05498821681068342,0.2504980079681275,0.19324430479183033,0.18023916066776458,0.2101593625498008,0.21886205847832735,70000,70,ok,-284.18528575679863,6.17162212504471e-123
0.03290258386338769,0.022959835950354994,0.013040294172242561,0.06971153846153846,0.11268514690400933,0.06679764243614932,0.07351434426229508,0.27603143418467585,0.2530737704918033,0.18204763354162476,0.23452848722986247,0.21178273339206602,67000,67,ok,-403.95988087146293,5.92861975493832e-175
0.15591042809371997,0.12826414321437257,0.03347495109212318,0.07326478149100257,0.16489648590344919,0.11700750711881958,0.11379310344827587,0.2917421692984727,0.26949602122015914,0.162335470700463,0.24462852705151436,0.22208188099124054,60000,60,ok,-570.6021972698453,2.5183444636754473e-247
0.13035614464631048,0.09960383551628361,0.00817102330526432,0.001182033096926714,0.1453115667716525,0.03413498836307215,0.029606942317508933,0.23247995862425652,0.1911689637570189,0.18756963166104332,0.1934316007240755,0.19736333819734397,69000,69,ok,-234.13883443396617,3.351945707763976e-101
0.031315458159890626,0.02183859592475439,0.017963526725058757,0.09782608695652174,0.06131401840101542,0.007751937984496124,0.004420176807072283,0.1557889472368092,0.09412376495059803,0.15410501162105125,0.12328082020505127,0.0619231095840147,74000,74,ok,-97.84016311859308,5.2367014939978175e-42
0.13593969870020883,0.10594137282560381,0.02053656646993059,0.20368239355581128,0.09289645785378893,0.008171603677221655,0.005216484089723527,0.14989785495403474,0.10459050599895671,0.14889277638352943,0.11721144024514811,0.06443127387076071,73000,73,ok,-86.16448285687932,6.162278595335506e-37
0.08668258007711951,0.06227866991666234,0.0016124883102547635,0.0,0.04701203982343531,0.0038510911424903724,0.0028630921395106715,0.08908857509627728,0.06168662155127538,0.08618487716687279,0.06880616174582799,0.02684909405686609,79000,79,ok,-34.071589572604964,2.5905825064783644e-14
0.09428356014573797,0.06884146178879676,0.015957009935319923,0.12222222222222222,0.12024889175285684,0.0262831638978428,0.022584033613445378,0.1943962310934788,0.15414915966386555,0.16370945933689132,0.15521943962310936,0.08865224912399214,76000,76,ok,-150.25910343339362,8.990861191766061e-65
0.1314235391881293,0.1026113203527448,0.014747552296816012,0.08476658476658476,0.042561815563005236,0.08266129032258064,0.08460325801366264,0.28125,0.254860746190226,0.17890126512593538,0.2396673387096774,0.22667979291684137,78000,78,ok,-436.8773180230069,2.9997998805390283e-189
0.09838779342770522,0.07492633906022214,0.023283633883320765,0.04321728691476591,0.06064114926428634,0.04275,0.04259163655136809,0.23625,0.2116675271037687,0.18319609556269384,0.195,0.11755979412027508,77000,77,ok,-261.13527605392636,6.322536556340706e-113
