care,pn,bp,poc,disease,metric,year,value
high,moderate,none,True,ng,prevalence,2031,0.010076762440889524
high,moderate,none,True,ng,prevalence,2032,0.009590510612390826
high,moderate,none,True,ng,prevalence,2033,0.009670679141663183
high,moderate,none,True,ng,prevalence,2034,0.009956443437328655
high,moderate,none,True,ng,prevalence,2035,0.009813936643424887
high,moderate,none,True,ng,prevalence,2036,0.009768712064682043
high,moderate,none,True,ng,prevalence,2037,0.008500783880082702
high,moderate,none,True,ng,prevalence,2038,0.009101736423356752
high,moderate,none,True,ng,prevalence,2039,0.009772039933516899
high,moderate,none,True,ng,prevalence,2040,0.011134463287413696
low,baseline,high,True,ng,prevalence,2027,0.015078100232766362
low,baseline,high,True,ng,prevalence,2028,0.012112529869934222
low,baseline,high,True,ng,prevalence,2029,0.01226264388094897
low,baseline,high,True,ng,prevalence,2030,0.010909801751016638
low,baseline,high,True,ng,prevalence,2031,0.010593878402883736
low,baseline,high,True,ng,prevalence,2032,0.010521932079731348
low,baseline,high,True,ng,prevalence,2033,0.01033010457843508
low,baseline,high,True,ng,prevalence,2034,0.01028465291664516
low,baseline,high,True,ng,prevalence,2035,0.01072411137114591
low,baseline,high,True,ng,prevalence,2036,0.00990815499823279
low,baseline,high,True,ng,prevalence,2037,0.009701411979301707
low,baseline,high,True,ng,prevalence,2038,0.01069814196916489
low,baseline,high,True,ng,prevalence,2039,0.010822259143664276
low,baseline,high,True,ng,prevalence,2040,0.012106471924065313
low,baseline,low,True,ng,prevalence,2027,0.015949489285738742
low,baseline,low,True,ng,prevalence,2028,0.01420640478972714
low,baseline,low,True,ng,prevalence,2029,0.014466322197116502
low,baseline,low,True,ng,prevalence,2030,0.014374717644422602
low,baseline,low,True,ng,prevalence,2031,0.013317637248858507
low,baseline,low,True,ng,prevalence,2032,0.014329197230346032
low,baseline,low,True,ng,prevalence,2033,0.01296343774095359
low,baseline,low,True,ng,prevalence,2034,0.013862570062635393
low,baseline,low,True,ng,prevalence,2035,0.01571538337643338
low,baseline,low,True,ng,prevalence,2036,0.016282403481403227
low,baseline,low,True,ng,prevalence,2037,0.01631024953095931
low,baseline,low,True,ng,prevalence,2038,0.01661452438386753
low,baseline,low,True,ng,prevalence,2039,0.017016859684706356
low,baseline,low,True,ng,prevalence,2040,0.019318556744411595
low,baseline,moderate,True,ng,prevalence,2027,0.015374128326330871
low,baseline,moderate,True,ng,prevalence,2028,0.01280574366425633
low,baseline,moderate,True,ng,prevalence,2029,0.01305837849297332
low,baseline,moderate,True,ng,prevalence,2030,0.012547525379826018
low,baseline,moderate,True,ng,prevalence,2031,0.011772030117640764
low,baseline,moderate,True,ng,prevalence,2032,0.013023613286280156
low,baseline,moderate,True,ng,prevalence,2033,0.011969900000582508
low,baseline,moderate,True,ng,prevalence,2034,0.011963763872510257
low,baseline,moderate,True,ng,prevalence,2035,0.01372892395583424
low,baseline,moderate,True,ng,prevalence,2036,0.013870082424831282
low,baseline,moderate,True,ng,prevalence,2037,0.013679413672604335
low,baseline,moderate,True,ng,prevalence,2038,0.014262252815084742
low,baseline,moderate,True,ng,prevalence,2039,0.01464848787779303
low,baseline,moderate,True,ng,prevalence,2040,0.016025882938305515
low,baseline,none,True,ng,prevalence,2027,0.01643393053134003
low,baseline,none,True,ng,prevalence,2028,0.016053843159957303
low,baseline,none,True,ng,prevalence,2029,0.01656794621767573
low,baseline,none,True,ng,prevalence,2030,0.016906228437807747
low,baseline,none,True,ng,prevalence,2031,0.016359895309166938
low,baseline,none,True,ng,prevalence,2032,0.017168040650336967
low,baseline,none,True,ng,prevalence,2033,0.01593097439335865
low,baseline,none,True,ng,prevalence,2034,0.01640798574817017
low,baseline,none,True,ng,prevalence,2035,0.018702262672122376
low,baseline,none,True,ng,prevalence,2036,0.018619999479640444
low,baseline,none,True,ng,prevalence,2037,0.018673405959197024
low,baseline,none,True,ng,prevalence,2038,0.01949319869548022
low,baseline,none,True,ng,prevalence,2039,0.019593805518012007
low,baseline,none,True,ng,prevalence,2040,0.022068828316477256
low,high,high,True,ng,prevalence,2027,0.012857751879265602
low,high,high,True,ng,prevalence,2028,0.007449770445109048
low,high,high,True,ng,prevalence,2029,0.0051393071568564125
low,high,high,True,ng,prevalence,2030,0.003192646987020413
low,high,high,True,ng,prevalence,2031,0.0029082855773321014
low,high,high,True,ng,prevalence,2032,0.002354811080436664
low,high,high,True,ng,prevalence,2033,0.001936547427007243
low,high,high,True,ng,prevalence,2034,0.001826496011309711
low,high,high,True,ng,prevalence,2035,0.0018966241551327365
low,high,high,True,ng,prevalence,2036,0.0018404315739342925
low,high,high,True,ng,prevalence,2037,0.0015879968184450218
low,high,high,True,ng,prevalence,2038,0.001669949822602682
low,high,high,True,ng,prevalence,2039,0.0015295889616659853
low,high,high,True,ng,prevalence,2040,0.0014939217946088401
low,high,low,True,ng,prevalence,2027,0.01352961677489763
low,high,low,True,ng,prevalence,2028,0.009434117787775698
low,high,low,True,ng,prevalence,2029,0.007336789060610735
low,high,low,True,ng,prevalence,2030,0.006280922367189188
low,high,low,True,ng,prevalence,2031,0.005012602907877703
low,high,low,True,ng,prevalence,2032,0.00494995085157635
low,high,low,True,ng,prevalence,2033,0.004990099090236415
low,high,low,True,ng,prevalence,2034,0.0041294965703811085
low,high,low,True,ng,prevalence,2035,0.0039061880729182744
low,high,low,True,ng,prevalence,2036,0.0036854301697646073
low,high,low,True,ng,prevalence,2037,0.003700301882518132
low,high,low,True,ng,prevalence,2038,0.003915468608132097
low,high,low,True,ng,prevalence,2039,0.0036928662433300154
low,high,low,True,ng,prevalence,2040,0.004208303271894742
low,high,moderate,True,ng,prevalence,2027,0.013137026491787756
low,high,moderate,True,ng,prevalence,2028,0.008632922771627846
low,high,moderate,True,ng,prevalence,2029,0.006115839687827107
low,high,moderate,True,ng,prevalence,2030,0.004717391277392157
low,high,moderate,True,ng,prevalence,2031,0.003818332770882627
low,high,moderate,True,ng,prevalence,2032,0.0029327358928329375
low,high,moderate,True,ng,prevalence,2033,0.002416944409360854
low,high,moderate,True,ng,prevalence,2034,0.0026336014328023558
low,high,moderate,True,ng,prevalence,2035,0.002720653863707745
low,high,moderate,True,ng,prevalence,2036,0.0028099913839967233
low,high,moderate,True,ng,prevalence,2037,0.002602389431043859
low,high,moderate,True,ng,prevalence,2038,0.00254859949029047
low,high,moderate,True,ng,prevalence,2039,0.002627999536154402
low,high,moderate,True,ng,prevalence,2040,0.002851952143956639
low,high,none,True,ng,prevalence,2027,0.014175017288002117
low,high,none,True,ng,prevalence,2028,0.011217923356048215
low,high,none,True,ng,prevalence,2029,0.009715898628951803
low,high,none,True,ng,prevalence,2030,0.008944915184491005
low,high,none,True,ng,prevalence,2031,0.008806785309860657
low,high,none,True,ng,prevalence,2032,0.008010877807128653
low,high,none,True,ng,prevalence,2033,0.007234251416196479
low,high,none,True,ng,prevalence,2034,0.006851876219272643
low,high,none,True,ng,prevalence,2035,0.007288927783393073
low,high,none,True,ng,prevalence,2036,0.006533664405900985
low,high,none,True,ng,prevalence,2037,0.005731331736973591
low,high,none,True,ng,prevalence,2038,0.0064178997571912475
low,high,none,True,ng,prevalence,2039,0.00670850832963058
low,high,none,True,ng,prevalence,2040,0.008617072912011622
low,low,high,True,ng,prevalence,2027,0.014530110511054736
low,low,high,True,ng,prevalence,2028,0.010941209357461259
low,low,high,True,ng,prevalence,2029,0.010447773102834543
low,low,high,True,ng,prevalence,2030,0.007895297383937941
low,low,high,True,ng,prevalence,2031,0.0072173383703094205
low,low,high,True,ng,prevalence,2032,0.006541578834940701
low,low,high,True,ng,prevalence,2033,0.007195509835836238
low,low,high,True,ng,prevalence,2034,0.007421446131090135
low,low,high,True,ng,prevalence,2035,0.00746107209445467
low,low,high,True,ng,prevalence,2036,0.00731098132512509
low,low,high,True,ng,prevalence,2037,0.007607276411623146
low,low,high,True,ng,prevalence,2038,0.008347460433561864
low,low,high,True,ng,prevalence,2039,0.00890950935856002
low,low,high,True,ng,prevalence,2040,0.01008524602335719
low,low,low,True,ng,prevalence,2027,0.015411461791881636
low,low,low,True,ng,prevalence,2028,0.012918072853566692
low,low,low,True,ng,prevalence,2029,0.012775006625258536
low,low,low,True,ng,prevalence,2030,0.012747420822196301
low,low,low,True,ng,prevalence,2031,0.011884665132326538
low,low,low,True,ng,prevalence,2032,0.013338709318953122
low,low,low,True,ng,prevalence,2033,0.012055296417019665
low,low,low,True,ng,prevalence,2034,0.012397997326338634
low,low,low,True,ng,prevalence,2035,0.013487668151067481
low,low,low,True,ng,prevalence,2036,0.014393738946258786
low,low,low,True,ng,prevalence,2037,0.01357124145564544
low,low,low,True,ng,prevalence,2038,0.014399148973619902
low,low,low,True,ng,prevalence,2039,0.0150136647982928
low,low,low,True,ng,prevalence,2040,0.017163734711832253
low,low,moderate,True,ng,prevalence,2027,0.01487458354392444
low,low,moderate,True,ng,prevalence,2028,0.011451843255988744
low,low,moderate,True,ng,prevalence,2029,0.011484312010009552
low,low,moderate,True,ng,prevalence,2030,0.01061173490286103
low,low,moderate,True,ng,prevalence,2031,0.009533994130551704
low,low,moderate,True,ng,prevalence,2032,0.009250929970367708
low,low,moderate,True,ng,prevalence,2033,0.009357698818815718
low,low,moderate,True,ng,prevalence,2034,0.009946101378168745
low,low,moderate,True,ng,prevalence,2035,0.009683045952935964
low,low,moderate,True,ng,prevalence,2036,0.008886399210196686
low,low,moderate,True,ng,prevalence,2037,0.008882580631905924
low,low,moderate,True,ng,prevalence,2038,0.010906923932624924
low,low,moderate,True,ng,prevalence,2039,0.01194371034811618
low,low,moderate,True,ng,prevalence,2040,0.01469876823036954
low,low,none,True,ng,prevalence,2027,0.016008823153842777
low,low,none,True,ng,prevalence,2028,0.015323744215029666
low,low,none,True,ng,prevalence,2029,0.015400088310730337
low,low,none,True,ng,prevalence,2030,0.01555527437230846
low,low,none,True,ng,prevalence,2031,0.014428080464109627
low,low,none,True,ng,prevalence,2032,0.0152705316496484
low,low,none,True,ng,prevalence,2033,0.014360020274447721
low,low,none,True,ng,prevalence,2034,0.014426373249260212
low,low,none,True,ng,prevalence,2035,0.016149664484256893
low,low,none,True,ng,prevalence,2036,0.016701887724044868
low,low,none,True,ng,prevalence,2037,0.01742637092187017
low,low,none,True,ng,prevalence,2038,0.017690692787009656
low,low,none,True,ng,prevalence,2039,0.01779541045961256
low,low,none,True,ng,prevalence,2040,0.020612968404247027
low,moderate,high,True,ng,prevalence,2027,0.013746608738315397
low,moderate,high,True,ng,prevalence,2028,0.009367303777640999
low,moderate,high,True,ng,prevalence,2029,0.008027290658840405
low,moderate,high,True,ng,prevalence,2030,0.005934378180202121
low,moderate,high,True,ng,prevalence,2031,0.004946890285728319
low,moderate,high,True,ng,prevalence,2032,0.003676362986344437
low,moderate,high,True,ng,prevalence,2033,0.0031881183595113076
low,moderate,high,True,ng,prevalence,2034,0.0036645165055507268
low,moderate,high,True,ng,prevalence,2035,0.003811653236031134
low,moderate,high,True,ng,prevalence,2036,0.004400203385713281
low,moderate,high,True,ng,prevalence,2037,0.003799425019921343
low,moderate,high,True,ng,prevalence,2038,0.003733646318707034
low,moderate,high,True,ng,prevalence,2039,0.0034969625631299413
low,moderate,high,True,ng,prevalence,2040,0.003743718794263026
low,moderate,low,True,ng,prevalence,2027,0.01459079516918994
low,moderate,low,True,ng,prevalence,2028,0.011135371998021264
low,moderate,low,True,ng,prevalence,2029,0.010488039676465926
low,moderate,low,True,ng,prevalence,2030,0.010166625733858459
low,moderate,low,True,ng,prevalence,2031,0.008852529497805451
low,moderate,low,True,ng,prevalence,2032,0.008322863884529482
low,moderate,low,True,ng,prevalence,2033,0.008738107691831786
low,moderate,low,True,ng,prevalence,2034,0.008868874581217993
low,moderate,low,True,ng,prevalence,2035,0.009221752916202202
low,moderate,low,True,ng,prevalence,2036,0.00904768372337974
low,moderate,low,True,ng,prevalence,2037,0.008660879817205092
low,moderate,low,True,ng,prevalence,2038,0.008979934349385824
low,moderate,low,True,ng,prevalence,2039,0.008271467978077218
low,moderate,low,True,ng,prevalence,2040,0.009807465255001086
low,moderate,moderate,True,ng,prevalence,2027,0.014090062225855843
low,moderate,moderate,True,ng,prevalence,2028,0.010150241141370784
low,moderate,moderate,True,ng,prevalence,2029,0.009371170403533883
low,moderate,moderate,True,ng,prevalence,2030,0.008136129698287179
low,moderate,moderate,True,ng,prevalence,2031,0.006834095493332362
low,moderate,moderate,True,ng,prevalence,2032,0.005784074978468877
low,moderate,moderate,True,ng,prevalence,2033,0.005935127592431246
low,moderate,moderate,True,ng,prevalence,2034,0.006200746126631285
low,moderate,moderate,True,ng,prevalence,2035,0.006363856654758503
low,moderate,moderate,True,ng,prevalence,2036,0.00637150229143108
low,moderate,moderate,True,ng,prevalence,2037,0.006472238992665675
low,moderate,moderate,True,ng,prevalence,2038,0.007215759845199889
low,moderate,moderate,True,ng,prevalence,2039,0.007091779830608063
low,moderate,moderate,True,ng,prevalence,2040,0.008453290536527769
low,moderate,none,True,ng,prevalence,2027,0.015158786061084988
low,moderate,none,True,ng,prevalence,2028,0.013341510038920076
low,moderate,none,True,ng,prevalence,2029,0.0128601058552839
low,moderate,none,True,ng,prevalence,2030,0.012678566013017364
low,moderate,none,True,ng,prevalence,2031,0.011930381735275521
low,moderate,none,True,ng,prevalence,2032,0.012037471876900964
low,moderate,none,True,ng,prevalence,2033,0.010895593004807197
low,moderate,none,True,ng,prevalence,2034,0.01109826790942807
low,moderate,none,True,ng,prevalence,2035,0.01307074023508048
low,moderate,none,True,ng,prevalence,2036,0.01342496247402051
low,moderate,none,True,ng,prevalence,2037,0.013365469327943974
low,moderate,none,True,ng,prevalence,2038,0.01311554869048891
low,moderate,none,True,ng,prevalence,2039,0.012971046405607218
low,moderate,none,True,ng,prevalence,2040,0.016236976212158954
moderate,baseline,high,True,ng,prevalence,2027,0.01487711673481092
moderate,baseline,high,True,ng,prevalence,2028,0.011619699909878987
moderate,baseline,high,True,ng,prevalence,2029,0.011207063559448675
moderate,baseline,high,True,ng,prevalence,2030,0.009478569705481561
moderate,baseline,high,True,ng,prevalence,2031,0.008666594132758994
moderate,baseline,high,True,ng,prevalence,2032,0.008997599821465033
moderate,baseline,high,True,ng,prevalence,2033,0.0084183835281311
moderate,baseline,high,True,ng,prevalence,2034,0.008889999241097766
moderate,baseline,high,True,ng,prevalence,2035,0.009164413864886927
moderate,baseline,high,True,ng,prevalence,2036,0.00881432160492373
moderate,baseline,high,True,ng,prevalence,2037,0.008601231264423763
moderate,baseline,high,True,ng,prevalence,2038,0.00899954063331759
moderate,baseline,high,True,ng,prevalence,2039,0.008462397637146526
moderate,baseline,high,True,ng,prevalence,2040,0.009296819357483834
moderate,baseline,low,True,ng,prevalence,2027,0.015750088540988937
moderate,baseline,low,True,ng,prevalence,2028,0.013673227767811774
moderate,baseline,low,True,ng,prevalence,2029,0.013891582009488253
moderate,baseline,low,True,ng,prevalence,2030,0.013559291094179868
moderate,baseline,low,True,ng,prevalence,2031,0.012528048469076536
moderate,baseline,low,True,ng,prevalence,2032,0.013573059958016026
moderate,baseline,low,True,ng,prevalence,2033,0.012665757666146898
