cell,care,pn,bp,poc,draw,hiv_new_inf,hiv_new_inf_f,hiv_new_inf_m,hiv_prev_end,hiv_new_treated,hiv_new_treated_f,hiv_new_treated_m,hiv_new_treated_success,hiv_new_treated_success_f,hiv_new_treated_success_m,hiv_new_treated_unnecessary,hiv_new_treated_unnecessary_f,hiv_new_treated_unnecessary_m,hiv_prop_treated,ng_new_inf,ng_new_inf_f,ng_new_inf_m,ng_prev_end,ng_new_treated,ng_new_treated_f,ng_new_treated_m,ng_new_treated_success,ng_new_treated_success_f,ng_new_treated_success_m,ng_new_treated_unnecessary,ng_new_treated_unnecessary_f,ng_new_treated_unnecessary_m,ng_prop_treated,ct_new_inf,ct_new_inf_f,ct_new_inf_m,ct_prev_end,ct_new_treated,ct_new_treated_f,ct_new_treated_m,ct_new_treated_success,ct_new_treated_success_f,ct_new_treated_success_m,ct_new_treated_unnecessary,ct_new_treated_unnecessary_f,ct_new_treated_unnecessary_m,ct_prop_treated,tv_new_inf,tv_new_inf_f,tv_new_inf_m,tv_prev_end,tv_new_treated,tv_new_treated_f,tv_new_treated_m,tv_new_treated_success,tv_new_treated_success_f,tv_new_treated_success_m,tv_new_treated_unnecessary,tv_new_treated_unnecessary_f,tv_new_treated_unnecessary_m,tv_prop_treated,syph_new_inf,syph_new_inf_f,syph_new_inf_m,syph_prev_end,syph_new_treated,syph_new_treated_f,syph_new_treated_m,syph_new_treated_success,syph_new_treated_success_f,syph_new_treated_success_m,syph_new_treated_unnecessary,syph_new_treated_unnecessary_f,syph_new_treated_unnecessary_m,syph_sti_prev_end,pn_new_notified,pn_new_attending,pn_new_notified_current,pn_new_notified_previous,pn_new_index_total,pn_new_index_no_sti,pn_new_notified_no_sti,pn_new_attended_no_sti,pn_new_index_total_f,pn_new_index_total_m,pn_new_index_no_sti_f,pn_new_index_no_sti_m,pn_new_notified_f,pn_new_notified_m,pn_new_notified_no_sti_f,pn_new_notified_no_sti_m,pn_new_attending_f,pn_new_attending_m,pn_new_attended_no_sti_f,pn_new_attended_no_sti_m,ng_treated_within_3mo,ng_treated_within_6mo,ct_treated_within_3mo,ct_treated_within_6mo,tv_treated_within_3mo,tv_treated_within_6mo,syph_treated_within_3mo,syph_treated_within_6mo,syph_prop_treated
POC_c-baseline_p-high_b-high,baseline,high,high,True,78,553146.0,381930.0,171216.0,0.0817027313423602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9367638.0,4438392.0,4933422.0,0.007013725546847401,5641080.0,3322182.0,2320638.0,2641668.0,1111512.0,1530156.0,2892750.0,2166300.0,726450.0,0.2821508435489496,21177018.0,10853250.0,10333338.0,0.082011780862734,16427340.0,9067662.0,7365768.0,12659718.0,6468624.0,6191094.0,2355960.0,1875894.0,480066.0,0.5978158507900646,67357662.0,25670916.0,41720154.0,0.11656169866576901,18426252.0,11277636.0,7157838.0,13809510.0,8290578.0,5518932.0,3093024.0,2082432.0,1010592.0,0.2049690646258266,71688.0,36366.0,35322.0,0.003655107778819,1270374.0,711312.0,560280.0,127020.0,69774.0,57246.0,1136742.0,636666.0,500076.0,0.00016066407818980002,20098566.0,16389582.0,20098566.0,0.0,19758222.0,4269264.0,7081974.0,5705982.0,11207688.0,8550534.0,3510972.0,758292.0,11415096.0,8683470.0,3064314.0,4017660.0,9604974.0,6784608.0,2571894.0,3134088.0,2252952.0,2549274.0,8184438.0,9852402.0,10357872.0,11281986.0,22620.0,33582.0,1.7718446601941742
POC_c-baseline_p-high_b-high,baseline,high,high,True,236,278226.0,192966.0,85260.0,0.061222065989172805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255084.0,116580.0,138504.0,0.0,2067120.0,1458642.0,609174.0,78822.0,31668.0,47154.0,1985688.0,1425930.0,559758.0,0.353248096388008,28734882.0,14214582.0,14530566.0,0.1294655851306564,15954060.0,8085258.0,7874196.0,13143438.0,6222588.0,6920850.0,1373382.0,1171194.0,202188.0,0.45732805820540545,9095676.0,3171150.0,5929398.0,0.0094553345663238,4211670.0,2760858.0,1452900.0,1987776.0,1225134.0,762642.0,2015616.0,1401918.0,613698.0,0.21891050594590222,100746.0,59160.0,41586.0,0.005333902216015401,1113774.0,645366.0,468756.0,147378.0,85782.0,61596.0,951954.0,551580.0,400374.0,0.0,14088432.0,11708634.0,14088432.0,0.0,17124384.0,2506818.0,5663700.0,4646148.0,9090282.0,8034102.0,2165082.0,341736.0,8473278.0,5615154.0,2593470.0,3070230.0,7266588.0,4442046.0,2210844.0,2435304.0,66294.0,74994.0,9305868.0,10664982.0,1251582.0,1397916.0,38802.0,55332.0,1.385146804835924
POC_c-baseline_p-high_b-high,baseline,high,high,True,263,17226.0,14442.0,2784.0,0.014406105939474001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12709656.0,5341278.0,7372902.0,0.0131634238020094,5994996.0,3124344.0,2873088.0,3497748.0,1292994.0,2204754.0,2344650.0,1772886.0,571764.0,0.27517867197717943,14890920.0,7355154.0,7541160.0,0.05698971775742001,11529066.0,6174216.0,5360592.0,8572284.0,4120320.0,4451964.0,2005176.0,1592100.0,413076.0,0.5758811956337905,38123748.0,13676574.0,24466488.0,0.06268098145428799,10810098.0,6609912.0,4204710.0,7456596.0,4343040.0,3113556.0,2532744.0,1769058.0,763686.0,0.195507187722293,492246.0,251082.0,241164.0,0.012542477602718403,1471866.0,801966.0,670596.0,474846.0,250734.0,224112.0,980490.0,541662.0,438828.0,0.0033117083719491998,15080406.0,12539832.0,15080406.0,0.0,15237702.0,3568044.0,6301584.0,5178240.0,8252124.0,6985578.0,2979054.0,588990.0,8501118.0,6579288.0,2702916.0,3598668.0,7336884.0,5202948.0,2332644.0,2845596.0,3063270.0,3387780.0,5580180.0,6693084.0,5364942.0,5927658.0,157296.0,230550.0,0.9646518204312471
POC_c-baseline_p-high_b-high,baseline,high,high,True,343,279618.0,191748.0,87870.0,0.062162200635619204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13401654.0,5669268.0,7735866.0,0.0148290230460276,4849554.0,2180220.0,2670552.0,3264066.0,1089588.0,2174478.0,1454118.0,1045914.0,408204.0,0.24364404351875998,16725576.0,8079516.0,8652846.0,0.07324399553168881,10151160.0,4847988.0,5305956.0,8111706.0,3537594.0,4574112.0,1137786.0,911934.0,225852.0,0.4853409212795136,2472888.0,758292.0,1717206.0,0.0013536125949724,2098962.0,1419318.0,680862.0,545664.0,327294.0,218370.0,1491354.0,1053222.0,438132.0,0.2201813260404688,795006.0,427866.0,367140.0,0.025499673416067802,1476042.0,828762.0,647976.0,696174.0,390978.0,305196.0,753420.0,420906.0,332514.0,0.0065708687132592005,9744870.0,8129454.0,9744870.0,0.0,12694518.0,1891380.0,4247340.0,3493398.0,6064596.0,6629922.0,1642212.0,249168.0,5996562.0,3748308.0,2067468.0,2179872.0,5170236.0,2959218.0,1782630.0,1710768.0,2858124.0,3161058.0,5497356.0,6408420.0,321030.0,364356.0,233160.0,329730.0,0.87568395710221
POC_c-baseline_p-high_b-low,baseline,high,low,True,75,976140.0,648672.0,327468.0,0.11301322339714741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4743588.0,2141070.0,2603736.0,0.0055564761559004005,1996128.0,1103160.0,893490.0,1069752.0,358788.0,710964.0,882528.0,730452.0,152076.0,0.22559514846947226,5912694.0,2853078.0,3061182.0,0.026357121472801004,3582660.0,1880244.0,1704330.0,2516388.0,1071318.0,1445070.0,788916.0,689736.0,99180.0,0.42773585477062726,2676642.0,869478.0,1808556.0,0.0047286234829802005,1364508.0,1003632.0,361920.0,398286.0,236118.0,162168.0,922200.0,739674.0,182526.0,0.14874075146179302,752028.0,406986.0,345042.0,0.014325630968852598,1162494.0,649542.0,513474.0,649194.0,364530.0,284664.0,490506.0,273006.0,217500.0,0.0037396443528844,3860538.0,3192204.0,3860538.0,0.0,5055396.0,1428714.0,2047806.0,1665702.0,2744502.0,2310894.0,1303956.0,124758.0,2295930.0,1564608.0,973704.0,1074102.0,1972812.0,1219392.0,827022.0,838680.0,943776.0,1040868.0,1785066.0,2036670.0,259434.0,282576.0,316680.0,428562.0,0.863656362775971
POC_c-baseline_p-high_b-low,baseline,high,low,True,78,553146.0,381930.0,171216.0,0.0817049972200696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13441500.0,6411552.0,7035864.0,0.012072088728942401,7255626.0,4069512.0,3188028.0,3988080.0,1739826.0,2248254.0,3101028.0,2256084.0,844944.0,0.2968854224015386,24921672.0,12856686.0,12077688.0,0.09312002022472401,19879500.0,10948254.0,8939598.0,15688188.0,8123712.0,7564476.0,2448180.0,1908258.0,539922.0,0.6294932967252926,77420778.0,30726138.0,46734486.0,0.12811387871289162,22439214.0,13581744.0,8867562.0,17196420.0,10278876.0,6917544.0,3350196.0,2176392.0,1173804.0,0.22206380221218142,190008.0,100746.0,89262.0,0.0046057035747756,1556604.0,875568.0,681732.0,233334.0,127194.0,106140.0,1310220.0,741066.0,569154.0,0.0006426563127594,24131190.0,19749348.0,24131190.0,0.0,23846700.0,4351566.0,7005762.0,5624028.0,13342146.0,10504554.0,3520716.0,830850.0,13907820.0,10223370.0,3074928.0,3930834.0,11700108.0,8049240.0,2577462.0,3046566.0,3464688.0,3868194.0,10363440.0,12444828.0,13788630.0,14748240.0,60030.0,90480.0,1.228021978021978
POC_c-baseline_p-high_b-low,baseline,high,low,True,236,278226.0,192966.0,85260.0,0.061223724864184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315810.0,144072.0,171738.0,0.0,2249646.0,1561998.0,688344.0,95178.0,37584.0,57594.0,2151162.0,1523022.0,628140.0,0.3492942125208511,32094822.0,15942054.0,16164600.0,0.138695833696578,18550488.0,9520062.0,9036690.0,15458160.0,7497660.0,7960500.0,1393044.0,1188594.0,204450.0,0.4814828146512117,10118274.0,3644778.0,6478716.0,0.010973509226386801,4690170.0,3026556.0,1665528.0,2267220.0,1393566.0,873654.0,2179872.0,1481088.0,698784.0,0.22394958220415564,141288.0,86652.0,54636.0,0.0053992192127554,1248450.0,733584.0,515214.0,186354.0,113274.0,73080.0,1043130.0,610044.0,433086.0,0.0,16378968.0,13701978.0,16378968.0,0.0,19751436.0,2549796.0,5800986.0,4784130.0,10551360.0,9200076.0,2207190.0,342606.0,9901644.0,6477324.0,2737542.0,3063444.0,8526348.0,5175630.0,2344998.0,2439132.0,81780.0,91350.0,11109900.0,12641274.0,1484220.0,1645692.0,56550.0,77256.0,1.26847290640394
POC_c-baseline_p-high_b-low,baseline,high,low,True,263,17226.0,14442.0,2784.0,0.014406736109916201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15645558.0,6698826.0,8952474.0,0.0162967861406514,7193160.0,3677490.0,3518802.0,4484502.0,1735302.0,2749200.0,2513952.0,1866324.0,647628.0,0.28654664163453286,17015634.0,8437086.0,8585856.0,0.062201780336215005,13573218.0,7262934.0,6316200.0,10332816.0,5047740.0,5285076.0,2098962.0,1648302.0,450660.0,0.6072348386479909,43017324.0,15974418.0,27066744.0,0.0682452934155328,12697302.0,7703328.0,4999716.0,8977182.0,5245578.0,3731604.0,2734062.0,1872066.0,861996.0,0.2086600379195942,662418.0,344868.0,317550.0,0.013914118010503402,1727820.0,945516.0,783000.0,624834.0,332688.0,292146.0,1082628.0,602214.0,480414.0,0.0045844918134074,17595402.0,14713092.0,17595402.0,0.0,17829432.0,3687234.0,6540660.0,5370162.0,9592098.0,8237334.0,3061008.0,626226.0,10016484.0,7578918.0,2852382.0,3688278.0,8670594.0,6042498.0,2464188.0,2905974.0,4001652.0,4372794.0,6849858.0,8176956.0,6823932.0,7429452.0,239598.0,335820.0,0.9432624113475171
POC_c-baseline_p-high_b-low,baseline,high,low,True,343,279618.0,191748.0,87870.0,0.06216260250633661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16277700.0,6901362.0,9381384.0,0.017514466201045603,5853360.0,2585292.0,3270330.0,4133196.0,1419666.0,2713530.0,1555908.0,1106292.0,449616.0,0.253892686945021,18596076.0,8962044.0,9642384.0,0.0780851985337876,11726556.0,5586792.0,6143592.0,9492744.0,4190094.0,5302650.0,1201644.0,942384.0,259260.0,0.5105806810373176,2567196.0,807882.0,1761924.0,0.0011808556517046002,2276790.0,1504056.0,774126.0,585510.0,351132.0,234378.0,1624812.0,1110990.0,513822.0,0.2289069959040896,963264.0,520608.0,442656.0,0.027629000653167802,1687278.0,950736.0,737064.0,836766.0,465102.0,371664.0,819714.0,466842.0,352872.0,0.007903331156107,11343582.0,9491700.0,11343582.0,0.0,14673246.0,1939056.0,4514256.0,3706896.0,6971832.0,7701414.0,1684320.0,254736.0,7008546.0,4335036.0,2241120.0,2273136.0,6044412.0,3447288.0,1917480.0,1789416.0,3659742.0,4015920.0,6515604.0,7584138.0,358614.0,403332.0,312852.0,419688.0,0.8686777456647391
POC_c-baseline_p-high_b-moderate,baseline,high,moderate,True,75,976140.0,648672.0,327468.0,0.1130092891423748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3298866.0,1487526.0,1812558.0,0.0027276848136694003,1625160.0,967440.0,658590.0,736716.0,243252.0,493464.0,857820.0,714792.0,143028.0,0.22897671122530402,5806206.0,2801574.0,3006024.0,0.026688742041818803,3438762.0,1814820.0,1626030.0,2397372.0,1015464.0,1381908.0,775692.0,686604.0,89088.0,0.4148514008917852,2720142.0,882528.0,1839180.0,0.004895157696818001,1334058.0,993366.0,341736.0,395502.0,236640.0,158862.0,894882.0,729756.0,165126.0,0.145508745517829,545838.0,305718.0,240120.0,0.0098658795080524,990930.0,563586.0,427692.0,497640.0,292842.0,204798.0,475542.0,261522.0,214020.0,0.0009677865339416001,3534984.0,2917284.0,3534984.0,0.0,4651716.0,1410966.0,1935402.0,1570176.0,2592948.0,2058768.0,1294560.0,116406.0,2071296.0,1463688.0,892620.0,1042782.0,1775496.0,1141788.0,757248.0,812928.0,646236.0,714096.0,1714596.0,1949322.0,257694.0,279792.0,230898.0,316158.0,0.9325189452499396
POC_c-baseline_p-high_b-moderate,baseline,high,moderate,True,78,553146.0,381930.0,171216.0,0.0817049972200696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10371096.0,4902798.0,5472648.0,0.0092680298394642,6101832.0,3535158.0,2568762.0,3016986.0,1282380.0,1734606.0,2962176.0,2202318.0,759858.0,0.29088633977568945,22864296.0,11740824.0,11135826.0,0.0883249289983536,17861274.0,9828042.0,8040540.0,13903818.0,7127214.0,6776604.0,2405550.0,1894164.0,511386.0,0.6081304103138478,71273358.0,27656256.0,43655904.0,0.12121659011988481,20037318.0,12204882.0,7842006.0,15126864.0,9062964.0,6063900.0,3247014.0,2156034.0,1090980.0,0.2121855497057238,93264.0,53244.0,40020.0,0.0033203909492568002,1379124.0,773430.0,606390.0,153120.0,89436.0,63684.0,1217478.0,678426.0,539052.0,0.0,21712590.0,17717898.0,21712590.0,0.0,21361458.0,4325118.0,7098504.0,5699196.0,12044976.0,9316482.0,3532200.0,792918.0,12411942.0,9300648.0,3086412.0,4012092.0,10431474.0,7286424.0,2572416.0,3126780.0,2602344.0,2923026.0,9083322.0,10930680.0,11677140.0,12620220.0,28362.0,44022.0,1.641791044776119
POC_c-baseline_p-high_b-moderate,baseline,high,moderate,True,236,278226.0,192966.0,85260.0,0.061222065989172805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291624.0,134676.0,156948.0,0.0,2147160.0,1504578.0,643278.0,87000.0,34626.0,52374.0,2057202.0,1468560.0,588642.0,0.3466683382357707,30121488.0,14938770.0,15193680.0,0.1322559327082012,16992492.0,8679990.0,8318070.0,14063898.0,6751548.0,7312350.0,1385562.0,1178154.0,207408.0,0.46688291351365924,9724164.0,3460686.0,6269046.0,0.011400071097382402,4446396.0,2887008.0,1561824.0,2132196.0,1314048.0,818148.0,2085564.0,1428192.0,657372.0,0.21939322035972642,92742.0,55680.0,37062.0,0.005181549558466,1139352.0,658242.0,481632.0,141288.0,82650.0,58638.0,983448.0,568284.0,415164.0,0.0,14974092.0,12482586.0,14974092.0,0.0,18172560.0,2528568.0,5702850.0,4683906.0,9694584.0,8477976.0,2181438.0,347130.0,9009720.0,5964372.0,2627052.0,3075798.0,7740564.0,4742022.0,2238336.0,2445570.0,73776.0,83346.0,10011438.0,11440152.0,1366770.0,1521630.0,37758.0,52026.0,1.446529080675422
POC_c-baseline_p-high_b-moderate,baseline,high,moderate,True,263,17226.0,14442.0,2784.0,0.014406375978354601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13730514.0,5804466.0,7931268.0,0.0134217795036146,6413118.0,3317136.0,3099114.0,3841398.0,1450290.0,2391108.0,2408856.0,1805772.0,603084.0,0.2797373885562488,15791892.0,7819908.0,7978422.0,0.059841088165886604,12391236.0,6635838.0,5762358.0,9311610.0,4509558.0,4802052.0,2051286.0,1621158.0,430128.0,0.5898827106558446,40286394.0,14655150.0,25651950.0,0.06514019437772141,11590314.0,7066662.0,4529046.0,8102136.0,4727058.0,3375078.0,2601996.0,1806294.0,795702.0,0.20110318637865182,558018.0,285012.0,273006.0,0.0131974050046338,1570002.0,854688.0,716358.0,530874.0,277704.0,253170.0,1021902.0,568284.0,453618.0,0.0036206363917206004,16133454.0,13454550.0,16133454.0,0.0,16286748.0,3617808.0,6426864.0,5282814.0,8805270.0,7481478.0,3016464.0,601344.0,9119340.0,7014114.0,2771994.0,3654870.0,7890726.0,5563824.0,2392674.0,2890140.0,3391608.0,3728820.0,6108792.0,7293384.0,5975508.0,6561018.0,189138.0,264828.0,0.9513564078578111
POC_c-baseline_p-high_b-moderate,baseline,high,moderate,True,343,279618.0,191748.0,87870.0,0.06216059342207281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14726664.0,6225198.0,8505120.0,0.0150734714643116,5318136.0,2352654.0,2967396.0,3670182.0,1238358.0,2431824.0,1499706.0,1062444.0,437262.0,0.24925263879911141,17570346.0,8462142.0,9116904.0,0.075391048187518,10837938.0,5145180.0,5696412.0,8721228.0,3805380.0,4915848.0,1162842.0,919938.0,242904.0,0.49654180108611384,2448354.0,750636.0,1700502.0,0.0012581272364932,2151162.0,1440024.0,712356.0,544968.0,326946.0,218022.0,1544424.0,1073058.0,471366.0,0.22259665847590765,846162.0,454314.0,391848.0,0.025421293272371005,1557822.0,880788.0,677556.0,747852.0,420384.0,327468.0,781956.0,443178.0,338778.0,0.006087524493794801,10431822.0,8713224.0,10431822.0,0.0,13560342.0,1898688.0,4392804.0,3607890.0,6424254.0,7136088.0,1642212.0,256476.0,6446352.0,3985470.0,2165430.0,2227374.0,5559822.0,3153402.0,1858320.0,1749570.0,3226482.0,3557604.0,5932530.0,6925548.0,327642.0,368880.0,258564.0,359484.0,0.8838165741311941
POC_c-baseline_p-high_b-none,baseline,high,none,True,75,976140.0,648672.0,327468.0,0.113014031144183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6430170.0,2915370.0,3516192.0,0.0076982192370528,2433912.0,1268460.0,1166148.0,1447332.0,498336.0,948996.0,926550.0,750984.0,175566.0,0.2247946598352565,6150378.0,2975400.0,3177066.0,0.029258417702098204,3825912.0,2003784.0,1824390.0,2711964.0,1172586.0,1539378.0,820236.0,705396.0,114840.0,0.44285287716804483,2829588.0,930900.0,1900080.0,0.0050264423302066,1452552.0,1050090.0,403680.0,436218.0,257346.0,178872.0,969180.0,762816.0,206364.0,0.15456505716856642,922200.0,512430.0,409770.0,0.0171205667298076,1318572.0,752550.0,566370.0,782826.0,453618.0,329208.0,509124.0,285534.0,223590.0,0.006343023539095001,4319898.0,3585444.0,4319898.0,0.0,5597058.0,1456728.0,2200926.0,1791156.0,2969832.0,2627226.0,1321182.0,135546.0,2592426.0,1727472.0,1073754.0,1127172.0,2233116.0,1352328.0,911760.0,879396.0,1285338.0,1410270.0,1907562.0,2188746.0,295626.0,321204.0,409074.0,541488.0,0.8489369585043316
POC_c-baseline_p-high_b-none,baseline,high,none,True,78,553146.0,381930.0,171216.0,0.08170613038989301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18316110.0,8869650.0,9453768.0,0.0158218198094084,9283944.0,5064618.0,4222458.0,5696064.0,2581116.0,3114948.0,3351066.0,2380668.0,970398.0,0.3110463237486608,28743582.0,14966784.0,13791414.0,0.10084460504605022,23818686.0,13165362.0,10664634.0,19157574.0,10086954.0,9070620.0,2530308.0,1942362.0,587946.0,0.6665606781201099,87811188.0,36443604.0,51410910.0,0.1367097132020696,26967042.0,16275960.0,10703436.0,21063744.0,12623700.0,8440044.0,3604584.0,2282010.0,1322574.0,0.2398281670270394,307110.0,163908.0,143202.0,0.0053019145802650006,1836222.0,1050090.0,787176.0,341736.0,187572.0,154164.0,1477260.0,851730.0,625530.0,0.0010309278350514,28659888.0,23629026.0,28659888.0,0.0,28541394.0,4435086.0,6804966.0,5452638.0,15894726.0,12646668.0,3549426.0,885660.0,16724532.0,11935356.0,3065880.0,3739086.0,14151768.0,9477258.0,2553972.0,2898666.0,5053308.0,5562432.0,13027554.0,15542550.0,17666046.0,18699432.0,102660.0,153468.0,1.112747875354107
POC_c-baseline_p-high_b-none,baseline,high,none,True,236,278226.0,192966.0,85260.0,0.061224139651071006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411858.0,186180.0,225678.0,0.0,2424516.0,1648128.0,777258.0,126324.0,50634.0,75690.0,2294016.0,1595232.0,698784.0,0.3462527239069197,35293812.0,17682054.0,17624808.0,0.14877227801681042,21069834.0,10966350.0,10110444.0,17730078.0,8805270.0,8924808.0,1393218.0,1179546.0,213672.0,0.5022175985021622,11236398.0,4192878.0,7049436.0,0.011914087038420002,5194596.0,3317832.0,1878504.0,2599734.0,1599060.0,1000674.0,2315940.0,1548252.0,767688.0,0.2310039478259342,436914.0,261522.0,175392.0,0.0110202179323456,1568088.0,935772.0,632664.0,404724.0,248472.0,156252.0,1140918.0,674946.0,465972.0,0.0034314980793854004,18517602.0,15509838.0,18517602.0,0.0,22281222.0,2547534.0,5703024.0,4677990.0,11995908.0,10285314.0,2190660.0,356874.0,11208732.0,7308870.0,2707266.0,2995758.0,9661524.0,5848314.0,2304630.0,2373360.0,111012.0,122844.0,12988926.0,14703174.0,1767840.0,1954368.0,183396.0,242904.0,0.909996017522899
POC_c-baseline_p-high_b-none,baseline,high,none,True,263,17226.0,14442.0,2784.0,0.0144066460684826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18484194.0,8093610.0,10396848.0,0.018703538317060803,8434476.0,4290492.0,4146942.0,5535288.0,2254344.0,3280944.0,2662026.0,1940274.0,721752.0,0.29915095347865683,19390212.0,9724338.0,9675444.0,0.0678713178598342,15817122.0,8512950.0,7312350.0,12294318.0,6139068.0,6155250.0,2168910.0,1687626.0,481284.0,0.6340972389689694,47813982.0,18418074.0,29422704.0,0.0731297761781806,14669940.0,8855382.0,5820300.0,10575894.0,6198402.0,4377492.0,2926158.0,1962546.0,963612.0,0.22114662535703503,768210.0,392892.0,375318.0,0.015137472968798202,1920960.0,1061052.0,860604.0,714444.0,375840.0,338604.0,1181982.0,673206.0,508776.0,0.0050911337658324,20374530.0,17084364.0,20374530.0,0.0,20638140.0,3775104.0,6642798.0,5456466.0,11117730.0,9520410.0,3110076.0,665028.0,11718204.0,8656326.0,2951736.0,3691062.0,10170126.0,6914238.0,2542662.0,2913804.0,5000934.0,5411748.0,8362092.0,9913650.0,8377752.0,9017376.0,306066.0,403680.0,0.9300113250283121
POC_c-baseline_p-high_b-none,baseline,high,none,True,343,279618.0,191748.0,87870.0,0.062162200635619204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18917976.0,8079864.0,10844550.0,0.019905856331251803,6845334.0,3024990.0,3822606.0,4993452.0,1795854.0,3197598.0,1655958.0,1157100.0,498858.0,0.263950381146887,20296752.0,9807858.0,10496898.0,0.0831681124872364,13217388.0,6340038.0,6881178.0,10788696.0,4844856.0,5943840.0,1238706.0,959610.0,279096.0,0.5316410081480011,2903016.0,956304.0,1948974.0,0.0014479156753942001,2483676.0,1610718.0,874350.0,672162.0,398112.0,274050.0,1735650.0,1166670.0,568980.0,0.23197550046157725,1103508.0,596820.0,506688.0,0.028047028086218,1881636.0,1066098.0,816234.0,970398.0,541836.0,428562.0,875742.0,504078.0,371664.0,0.0086610058785106,12840678.0,10776864.0,12840678.0,0.0,16566366.0,1963764.0,4635708.0,3814080.0,7890204.0,8676162.0,1695282.0,268482.0,7950234.0,4890444.0,2342736.0,2292972.0,6874566.0,3902298.0,1999956.0,1814124.0,4467972.0,4859124.0,7459380.0,8675118.0,427866.0,480588.0,401940.0,516432.0,0.8793755912961211
POC_c-baseline_p-low_b-high,baseline,low,high,True,75,976140.0,648672.0,327468.0,0.1130092547141108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5965416.0,2684298.0,3283206.0,0.007178862479316201,1913130.0,912630.0,1001196.0,1091154.0,248646.0,842508.0,778128.0,655284.0,122844.0,0.18327212962524428,6642450.0,3199860.0,3445548.0,0.0345946625147214,3213606.0,1472040.0,1743132.0,2272962.0,768732.0,1504230.0,691476.0,619962.0,71514.0,0.3435205881072552,3797898.0,1161798.0,2638014.0,0.008809099675946,1311960.0,916458.0,396720.0,439350.0,220632.0,218718.0,825456.0,668334.0,157122.0,0.1158037516231198,549492.0,302586.0,246906.0,0.015390159463226,836070.0,470322.0,365922.0,432042.0,249168.0,182874.0,387672.0,213324.0,174348.0,0.004049485519286401,1489092.0,1000152.0,1489092.0,0.0,4596732.0,1251060.0,696000.0,436566.0,2198142.0,2398590.0,1190856.0,60204.0,959262.0,529830.0,335994.0,360006.0,708006.0,292146.0,236466.0,200100.0,995280.0,1069404.0,1787502.0,1980120.0,331296.0,356874.0,218544.0,293364.0,0.800817472974765
