arm,seed,uid,t0_year,reinfected,months,src_cat
POC,263002,13463,2028,True,6.0,fsw
POC,263002,13472,2032,True,12.0,f_other
POC,263002,13478,2028,True,1.0,f_other
POC,263002,13485,2033,False,,none
POC,263002,13486,2037,True,3.0,f_other
POC,263002,13490,2029,True,15.0,client
POC,263002,13499,2031,True,3.0,f_other
POC,263002,13502,2031,True,9.0,f_other
POC,263002,13503,2029,True,6.0,fsw
POC,263002,13506,2028,False,,none
POC,263002,13513,2029,False,,none
POC,263002,13519,2028,True,2.0,f_other
POC,263002,13520,2029,True,2.0,fsw
POC,263002,13526,2032,True,3.0,f_other
POC,263002,13528,2035,True,2.0,m_other
POC,263002,13531,2034,True,7.0,m_other
POC,263002,13536,2029,True,12.0,client
POC,263002,13541,2028,True,20.0,f_other
POC,263002,13547,2028,True,4.0,f_other
POC,263002,13548,2029,True,3.0,f_other
POC,263002,13556,2029,True,13.0,f_other
POC,263002,13559,2029,False,,none
POC,263002,13565,2028,True,14.0,f_other
POC,263002,13568,2029,True,7.0,f_other
POC,263002,13569,2029,True,8.0,f_other
POC,263002,13570,2028,True,14.0,fsw
POC,263002,13571,2029,False,,none
POC,263002,13575,2033,True,2.0,m_other
POC,263002,13581,2029,False,,none
POC,263002,13582,2033,True,9.0,f_other
POC,263002,13583,2029,True,11.0,f_other
POC,263002,13586,2028,False,,none
POC,263002,13593,2028,True,6.0,fsw
POC,263002,13595,2028,False,,none
POC,263002,13602,2029,True,8.0,client
POC,263002,13604,2029,True,6.0,f_other
POC,263002,13606,2028,True,4.0,f_other
POC,263002,13608,2030,False,,none
POC,263002,13609,2035,True,1.0,f_other
POC,263002,13613,2028,True,3.0,m_other
POC,263002,13623,2028,False,,none
POC,263002,13626,2028,True,1.0,client
POC,263002,13632,2036,True,7.0,m_other
POC,263002,13634,2029,True,6.0,client
POC,263002,13637,2036,True,5.0,fsw
POC,263002,13651,2033,True,4.0,m_other
POC,263002,13655,2037,False,,none
POC,263002,13659,2028,True,11.0,m_other
POC,263002,13670,2029,True,2.0,f_other
POC,263002,13680,2033,False,,none
POC,263002,13683,2028,True,1.0,f_other
POC,263002,13690,2028,True,23.0,f_other
POC,263002,13693,2029,True,9.0,f_other
POC,263002,13700,2031,True,13.0,f_other
POC,263002,13702,2033,False,,none
POC,263002,13710,2030,False,,none
POC,263002,13713,2028,True,24.0,fsw
POC,263002,13715,2029,False,,none
POC,263002,13723,2031,True,10.0,f_other
POC,263002,13736,2028,True,10.0,m_other
POC,263002,13740,2030,True,2.0,f_other
POC,263002,13743,2035,False,,none
POC,263002,13749,2037,True,13.0,f_other
POC,263002,13753,2028,False,,none
POC,263002,13767,2028,True,9.0,f_other
POC,263002,13769,2030,False,,none
POC,263002,13772,2031,False,,none
POC,263002,13774,2029,False,,none
POC,263002,13777,2030,True,7.0,client
POC,263002,13786,2029,True,10.0,f_other
POC,263002,13801,2029,True,16.0,f_other
POC,263002,13806,2029,True,1.0,f_other
POC,263002,13810,2028,True,18.0,fsw
POC,263002,13811,2029,True,1.0,f_other
POC,263002,13815,2033,False,,none
POC,263002,13816,2030,True,12.0,f_other
POC,263002,13817,2029,True,1.0,m_other
POC,263002,13820,2030,True,1.0,m_other
POC,263002,13822,2028,True,1.0,fsw
POC,263002,13824,2028,True,3.0,f_other
POC,263002,13829,2028,True,17.0,m_other
POC,263002,13830,2028,True,5.0,client
POC,263002,13834,2037,True,4.0,f_other
POC,263002,13835,2028,True,1.0,f_other
POC,263002,13843,2030,True,1.0,f_other
POC,263002,13844,2037,False,,none
POC,263002,13846,2030,True,24.0,m_other
POC,263002,13851,2028,False,,none
POC,263002,13856,2030,True,2.0,f_other
POC,263002,13868,2029,False,,none
POC,263002,13869,2028,False,,none
POC,263002,13871,2032,True,33.0,f_other
POC,263002,13874,2032,True,13.0,f_other
POC,263002,13877,2028,True,8.0,client
POC,263002,13880,2032,False,,none
POC,263002,13887,2028,False,,none
POC,263002,13890,2028,False,,none
POC,263002,13893,2028,True,2.0,f_other
POC,263002,13900,2030,True,21.0,m_other
POC,263002,13904,2029,True,4.0,f_other
POC,263002,13913,2037,False,,none
POC,263002,13914,2029,False,,none
POC,263002,13921,2037,False,,none
POC,263002,13926,2030,False,,none
POC,263002,13927,2029,True,25.0,f_other
POC,263002,13929,2029,True,3.0,f_other
POC,263002,13940,2032,True,4.0,f_other
POC,263002,13944,2031,False,,none
POC,263002,13945,2035,True,1.0,f_other
POC,263002,13953,2033,True,10.0,f_other
POC,263002,13958,2028,True,3.0,f_other
POC,263002,13963,2028,True,12.0,f_other
POC,263002,13967,2032,True,3.0,m_other
POC,263002,13970,2028,True,8.0,f_other
POC,263002,13972,2031,True,14.0,f_other
POC,263002,13976,2029,True,2.0,m_other
POC,263002,13977,2028,True,32.0,f_other
POC,263002,13978,2030,True,1.0,f_other
POC,263002,13984,2033,False,,none
POC,263002,13985,2035,True,2.0,f_other
POC,263002,13988,2029,True,6.0,m_other
POC,263002,13999,2030,True,25.0,f_other
POC,263002,14001,2028,True,1.0,f_other
POC,263002,14003,2029,True,21.0,m_other
POC,263002,14005,2029,False,,none
POC,263002,14008,2033,False,,none
POC,263002,14009,2029,False,,none
POC,263002,14014,2032,False,,none
POC,263002,14015,2028,True,6.0,f_other
POC,263002,14020,2028,True,18.0,m_other
POC,263002,14022,2031,True,4.0,f_other
POC,263002,14028,2028,True,1.0,fsw
POC,263002,14032,2030,False,,none
POC,263002,14034,2028,True,24.0,m_other
POC,263002,14036,2031,True,17.0,f_other
POC,263002,14038,2028,True,2.0,f_other
POC,263002,14057,2037,True,17.0,m_other
POC,263002,14064,2029,False,,none
POC,263002,14065,2030,True,1.0,m_other
POC,263002,14066,2033,False,,none
POC,263002,14082,2036,True,1.0,m_other
POC,263002,14084,2032,False,,none
POC,263002,14086,2028,True,4.0,f_other
POC,263002,14092,2031,True,9.0,m_other
POC,263002,14093,2028,True,2.0,f_other
POC,263002,14102,2036,True,6.0,m_other
POC,263002,14106,2031,True,5.0,f_other
POC,263002,14108,2028,True,8.0,fsw
POC,263002,14111,2030,True,1.0,f_other
POC,263002,14112,2028,True,11.0,client
POC,263002,14115,2029,True,1.0,f_other
POC,263002,14117,2028,True,2.0,client
POC,263002,14129,2030,True,1.0,f_other
POC,263002,14130,2030,False,,none
POC,263002,14135,2030,True,8.0,f_other
POC,263002,14136,2029,True,11.0,f_other
POC,263002,14140,2030,True,21.0,m_other
POC,263002,14141,2035,True,2.0,f_other
POC,263002,14144,2034,True,17.0,f_other
POC,263002,14152,2030,False,,none
POC,263002,14153,2029,False,,none
POC,263002,14158,2028,True,12.0,fsw
POC,263002,14159,2036,False,,none
POC,263002,14170,2028,True,8.0,fsw
POC,263002,14183,2037,False,,none
POC,263002,14186,2028,False,,none
POC,263002,14187,2033,False,,none
POC,263002,14188,2032,True,1.0,f_other
POC,263002,14190,2028,True,7.0,f_other
POC,263002,14191,2028,True,8.0,f_other
POC,263002,14192,2035,True,19.0,m_other
POC,263002,14194,2029,True,2.0,m_other
POC,263002,14197,2034,True,3.0,m_other
POC,263002,14202,2028,False,,none
POC,263002,14205,2029,True,16.0,f_other
POC,263002,14206,2029,True,1.0,f_other
POC,263002,14213,2029,True,5.0,m_other
POC,263002,14218,2028,True,6.0,fsw
POC,263002,14219,2031,True,2.0,f_other
POC,263002,14227,2030,True,3.0,m_other
POC,263002,14233,2029,False,,none
POC,263002,14235,2031,True,1.0,f_other
POC,263002,14237,2037,True,15.0,m_other
POC,263002,14251,2033,True,14.0,m_other
POC,263002,14257,2028,True,18.0,f_other
POC,263002,14259,2030,False,,none
POC,263002,14267,2037,False,,none
POC,263002,14275,2037,True,20.0,m_other
POC,263002,14277,2029,True,3.0,f_other
POC,263002,14279,2029,True,3.0,f_other
POC,263002,14280,2030,True,4.0,f_other
POC,263002,14282,2034,True,1.0,f_other
POC,263002,14286,2030,True,16.0,m_other
POC,263002,14291,2029,True,29.0,f_other
POC,263002,14297,2028,False,,none
POC,263002,14298,2032,True,36.0,client
POC,263002,14300,2029,True,3.0,f_other
POC,263002,14304,2029,False,,none
POC,263002,14307,2029,True,34.0,m_other
POC,263002,14312,2034,True,2.0,m_other
POC,263002,14316,2028,True,19.0,client
POC,263002,14318,2028,True,4.0,f_other
POC,263002,14319,2028,True,2.0,f_other
POC,263002,14321,2028,False,,none
POC,263002,14322,2030,True,7.0,f_other
POC,263002,14323,2029,True,1.0,f_other
POC,263002,14324,2033,True,7.0,m_other
POC,263002,14326,2029,True,15.0,f_other
POC,263002,14332,2029,True,6.0,fsw
POC,263002,14334,2028,True,3.0,f_other
POC,263002,14335,2033,True,20.0,f_other
POC,263002,14343,2029,True,1.0,fsw
POC,263002,14346,2029,False,,none
POC,263002,14355,2032,False,,none
POC,263002,14359,2029,True,11.0,m_other
POC,263002,14362,2030,True,4.0,fsw
POC,263002,14370,2028,True,21.0,f_other
POC,263002,14372,2032,True,5.0,m_other
POC,263002,14373,2028,True,2.0,f_other
POC,263002,14375,2028,True,1.0,fsw
POC,263002,14378,2036,False,,none
POC,263002,14391,2035,True,21.0,f_other
POC,263002,14392,2030,True,1.0,f_other
POC,263002,14393,2028,True,1.0,m_other
POC,263002,14399,2029,False,,none
POC,263002,14400,2029,True,20.0,m_other
POC,263002,14401,2029,True,5.0,f_other
POC,263002,14405,2028,True,3.0,f_other
POC,263002,14409,2030,False,,none
POC,263002,14419,2031,True,1.0,f_other
POC,263002,14423,2028,False,,none
POC,263002,14425,2036,True,10.0,m_other
POC,263002,14429,2031,False,,none
POC,263002,14442,2029,True,2.0,fsw
POC,263002,14446,2033,False,,none
POC,263002,14447,2030,True,1.0,m_other
POC,263002,14454,2029,True,17.0,m_other
POC,263002,14455,2028,False,,none
POC,263002,14459,2032,True,8.0,f_other
POC,263002,14461,2030,True,1.0,f_other
POC,263002,14466,2028,True,2.0,f_other
POC,263002,14467,2028,True,1.0,f_other
POC,263002,14468,2029,True,5.0,fsw
POC,263002,14469,2033,True,5.0,f_other
POC,263002,14471,2029,True,2.0,fsw
POC,263002,14473,2032,True,8.0,f_other
POC,263002,14476,2036,False,,none
POC,263002,14478,2030,True,1.0,f_other
POC,263002,14486,2028,True,16.0,f_other
POC,263002,14490,2028,True,1.0,f_other
POC,263002,14495,2030,True,1.0,f_other
POC,263002,14498,2030,True,28.0,m_other
POC,263002,14504,2030,True,22.0,m_other
POC,263002,14505,2036,True,1.0,m_other
POC,263002,14508,2029,True,2.0,f_other
POC,263002,14509,2028,True,15.0,f_other
POC,263002,14517,2035,True,9.0,f_other
POC,263002,14519,2032,True,17.0,m_other
POC,263002,14522,2029,True,2.0,f_other
POC,263002,14523,2030,True,27.0,m_other
POC,263002,14524,2031,False,,none
POC,263002,14525,2032,True,3.0,f_other
POC,263002,14527,2028,True,5.0,m_other
POC,263002,14533,2028,True,2.0,f_other
POC,263002,14534,2029,True,11.0,f_other
POC,263002,14535,2030,True,4.0,f_other
POC,263002,14547,2031,True,2.0,f_other
POC,263002,14554,2028,True,21.0,client
POC,263002,14555,2028,True,4.0,f_other
POC,263002,14560,2028,True,1.0,fsw
POC,263002,14561,2028,False,,none
POC,263002,14566,2030,True,36.0,m_other
POC,263002,14571,2029,False,,none
POC,263002,14573,2028,True,21.0,m_other
POC,263002,14575,2034,True,12.0,f_other
POC,263002,14578,2031,True,3.0,f_other
POC,263002,14579,2029,True,35.0,f_other
POC,263002,14584,2032,True,23.0,fsw
POC,263002,14590,2036,True,8.0,m_other
POC,263002,14594,2034,True,8.0,f_other
POC,263002,14595,2028,False,,none
POC,263002,14597,2028,True,2.0,fsw
POC,263002,14603,2034,True,2.0,f_other
POC,263002,14606,2032,True,18.0,m_other
POC,263002,14612,2028,True,3.0,fsw
POC,263002,14614,2028,True,2.0,f_other
POC,263002,14616,2032,False,,none
POC,263002,14618,2032,True,8.0,f_other
POC,263002,14622,2029,True,2.0,f_other
POC,263002,14623,2036,True,3.0,f_other
POC,263002,14624,2033,True,15.0,fsw
POC,263002,14626,2031,False,,none
POC,263002,14627,2028,True,2.0,m_other
POC,263002,14631,2029,False,,none
POC,263002,14637,2030,False,,none
POC,263002,14639,2029,False,,none
POC,263002,14643,2036,True,31.0,f_other
POC,263002,14648,2036,True,17.0,f_other
POC,263002,14651,2029,True,13.0,m_other
POC,263002,14654,2028,True,2.0,f_other
POC,263002,14658,2028,True,9.0,f_other
POC,263002,14662,2031,False,,none
POC,263002,14667,2031,True,12.0,m_other
POC,263002,14670,2028,True,1.0,f_other
POC,263002,14677,2031,True,1.0,f_other
POC,263002,14685,2029,True,12.0,fsw
POC,263002,14687,2029,True,8.0,fsw
POC,263002,14692,2028,True,2.0,f_other
POC,263002,14705,2032,True,1.0,f_other
POC,263002,14707,2028,True,1.0,f_other
POC,263002,14712,2028,True,6.0,f_other
POC,263002,14714,2028,True,16.0,m_other
POC,263002,14716,2028,True,12.0,f_other
POC,263002,14717,2032,False,,none
POC,263002,14719,2035,False,,none
POC,263002,14725,2028,True,15.0,f_other
POC,263002,14732,2032,True,1.0,m_other
POC,263002,14733,2031,True,13.0,m_other
POC,263002,14734,2031,True,1.0,m_other
POC,263002,14740,2030,False,,none
POC,263002,14745,2031,True,26.0,f_other
POC,263002,14747,2028,False,,none
POC,263002,14750,2028,True,19.0,m_other
POC,263002,14752,2031,False,,none
POC,263002,14753,2031,True,31.0,f_other
POC,263002,14757,2028,False,,none
POC,263002,14761,2030,False,,none
POC,263002,14764,2030,True,9.0,m_other
POC,263002,14769,2033,False,,none
POC,263002,14775,2028,True,14.0,f_other
POC,263002,14777,2028,True,7.0,fsw
POC,263002,14778,2030,True,6.0,m_other
POC,263002,14779,2028,True,13.0,f_other
POC,263002,14785,2028,True,28.0,client
POC,263002,14790,2033,True,4.0,f_other
POC,263002,14796,2037,True,13.0,f_other
POC,263002,14797,2029,True,1.0,f_other
POC,263002,14802,2029,True,2.0,f_other
POC,263002,14810,2030,True,2.0,f_other
POC,263002,14813,2029,True,7.0,f_other
POC,263002,14816,2031,True,2.0,f_other
POC,263002,14817,2029,True,8.0,f_other
POC,263002,14820,2033,False,,none
POC,263002,14828,2029,True,3.0,fsw
POC,263002,14832,2031,False,,none
POC,263002,14841,2028,True,4.0,m_other
POC,263002,14846,2028,True,15.0,f_other
POC,263002,14848,2030,False,,none
POC,263002,14857,2029,True,12.0,f_other
POC,263002,14859,2030,True,19.0,f_other
POC,263002,14866,2030,True,15.0,f_other
POC,263002,14867,2029,True,1.0,fsw
POC,263002,14870,2034,True,26.0,m_other
POC,263002,14876,2029,False,,none
POC,263002,14877,2028,True,1.0,f_other
POC,263002,14878,2028,True,11.0,fsw
POC,263002,14881,2028,True,20.0,m_other
POC,263002,14889,2036,False,,none
POC,263002,14897,2028,False,,none
POC,263002,14898,2032,False,,none
POC,263002,14899,2028,True,11.0,f_other
POC,263002,14900,2030,True,4.0,m_other
POC,263002,14901,2037,True,1.0,f_other
POC,263002,14902,2030,True,24.0,fsw
POC,263002,14906,2028,True,5.0,f_other
POC,263002,14908,2035,True,20.0,fsw
POC,263002,14910,2029,True,3.0,m_other
POC,263002,14911,2031,True,13.0,f_other
POC,263002,14912,2030,False,,none
POC,263002,14913,2031,True,19.0,m_other
POC,263002,14920,2030,False,,none
POC,263002,14921,2028,True,17.0,m_other
POC,263002,14924,2029,False,,none
POC,263002,14935,2029,True,26.0,m_other
POC,263002,14942,2034,True,1.0,f_other
POC,263002,14946,2034,True,1.0,m_other
POC,263002,14953,2029,True,12.0,f_other
POC,263002,14970,2031,True,4.0,f_other
POC,263002,14972,2031,True,4.0,f_other
POC,263002,14977,2030,False,,none
POC,263002,14981,2037,True,5.0,m_other
POC,263002,14982,2032,True,35.0,f_other
POC,263002,14987,2028,True,5.0,f_other
POC,263002,14993,2030,True,27.0,f_other
POC,263002,14994,2033,True,13.0,f_other
POC,263002,15003,2030,True,4.0,m_other
POC,263002,15004,2031,True,30.0,m_other
POC,263002,15005,2028,False,,none
POC,263002,15008,2029,True,2.0,fsw
POC,263002,15014,2032,True,14.0,m_other
POC,263002,15020,2028,True,20.0,f_other
POC,263002,15024,2030,True,3.0,f_other
POC,263002,15025,2030,False,,none
POC,263002,15028,2030,True,3.0,m_other
POC,263002,15029,2030,True,18.0,fsw
POC,263002,15034,2029,True,5.0,f_other
POC,263002,15040,2031,True,22.0,m_other
POC,263002,15042,2030,True,2.0,m_other
POC,263002,15044,2029,True,1.0,f_other
POC,263002,15046,2037,True,2.0,client
POC,263002,15049,2028,True,13.0,m_other
POC,263002,15051,2028,True,1.0,fsw
POC,263002,15053,2035,True,10.0,f_other
POC,263002,15064,2029,True,6.0,fsw
POC,263002,15066,2031,True,1.0,f_other
POC,263002,15067,2033,True,3.0,m_other
POC,263002,15071,2032,True,10.0,f_other
POC,263002,15077,2028,True,2.0,f_other
POC,263002,15080,2032,False,,none
POC,263002,15087,2029,False,,none
POC,263002,15094,2028,False,,none
POC,263002,15096,2030,True,15.0,fsw
POC,263002,15099,2029,True,7.0,f_other
POC,263002,15104,2028,True,1.0,f_other
POC,263002,15108,2028,True,31.0,f_other
POC,263002,15109,2028,False,,none
POC,263002,15117,2028,True,3.0,f_other
POC,263002,15119,2034,True,1.0,f_other
POC,263002,15124,2032,True,2.0,m_other
POC,263002,15125,2033,True,3.0,f_other
POC,263002,15126,2034,True,2.0,f_other
POC,263002,15134,2032,True,3.0,m_other
POC,263002,15135,2028,True,3.0,f_other
POC,263002,15136,2028,True,2.0,f_other
POC,263002,15139,2029,True,10.0,f_other
POC,263002,15142,2031,False,,none
POC,263002,15144,2028,True,1.0,f_other
POC,263002,15147,2035,True,5.0,client
POC,263002,15148,2036,True,6.0,fsw
POC,263002,15150,2028,True,8.0,f_other
POC,263002,15153,2030,True,1.0,m_other
POC,263002,15156,2036,False,,none
POC,263002,15159,2030,True,4.0,m_other
POC,263002,15162,2036,False,,none
POC,263002,15163,2031,True,2.0,m_other
POC,263002,15168,2032,False,,none
POC,263002,15174,2031,False,,none
POC,263002,15176,2033,True,14.0,f_other
POC,263002,15177,2033,False,,none
POC,263002,15180,2033,False,,none
POC,263002,15184,2035,False,,none
POC,263002,15185,2031,True,2.0,f_other
POC,263002,15193,2028,True,11.0,client
POC,263002,15197,2029,True,3.0,f_other
POC,263002,15198,2029,True,24.0,m_other
POC,263002,15201,2029,True,2.0,f_other
POC,263002,15202,2030,False,,none
POC,263002,15203,2030,True,29.0,f_other
POC,263002,15204,2035,True,1.0,fsw
POC,263002,15205,2031,True,3.0,f_other
POC,263002,15210,2036,True,18.0,f_other
POC,263002,15212,2037,True,2.0,f_other
POC,263002,15213,2029,True,18.0,m_other
POC,263002,15222,2028,True,3.0,fsw
POC,263002,15226,2031,True,2.0,m_other
POC,263002,15227,2029,True,14.0,f_other
POC,263002,15228,2031,False,,none
POC,263002,15231,2037,True,15.0,m_other
POC,263002,15232,2032,False,,none
POC,263002,15233,2034,False,,none
POC,263002,15234,2032,False,,none
POC,263002,15235,2028,True,18.0,fsw
POC,263002,15236,2033,True,1.0,m_other
POC,263002,15237,2031,True,6.0,f_other
POC,263002,15242,2029,True,9.0,client
POC,263002,15243,2028,True,31.0,f_other
POC,263002,15253,2036,True,1.0,m_other
POC,263002,15254,2033,True,17.0,m_other
POC,263002,15258,2028,True,1.0,m_other
POC,263002,15263,2028,True,1.0,f_other
POC,263002,15264,2033,True,4.0,m_other
POC,263002,15267,2034,True,4.0,fsw
POC,263002,15272,2035,True,20.0,m_other
POC,263002,15279,2032,True,4.0,f_other
POC,263002,15283,2031,True,2.0,client
POC,263002,15284,2032,True,5.0,f_other
POC,263002,15285,2033,True,19.0,f_other
POC,263002,15292,2032,True,1.0,f_other
POC,263002,15295,2028,True,17.0,m_other
POC,263002,15298,2028,False,,none
POC,263002,15300,2030,True,4.0,f_other
POC,263002,15301,2036,True,4.0,m_other
POC,263002,15302,2032,True,13.0,f_other
POC,263002,15304,2030,True,2.0,m_other
POC,263002,15305,2028,True,8.0,fsw
POC,263002,15306,2029,True,1.0,m_other
POC,263002,15308,2028,False,,none
POC,263002,15309,2037,False,,none
POC,263002,15312,2033,True,20.0,m_other
POC,263002,15314,2029,True,2.0,m_other
POC,263002,15319,2030,True,10.0,m_other
POC,263002,15320,2032,True,1.0,client
POC,263002,15321,2029,True,32.0,f_other
POC,263002,15323,2036,True,7.0,m_other
POC,263002,15327,2031,True,7.0,f_other
POC,263002,15333,2031,True,13.0,f_other
POC,263002,15334,2028,True,3.0,f_other
POC,263002,15339,2028,True,9.0,fsw
POC,263002,15343,2028,True,9.0,fsw
POC,263002,15345,2034,False,,none
POC,263002,15347,2028,True,2.0,f_other
POC,263002,15352,2035,True,1.0,f_other
POC,263002,15354,2029,True,8.0,f_other
POC,263002,15355,2035,True,4.0,f_other
POC,263002,15357,2032,True,2.0,f_other
POC,263002,15361,2028,True,36.0,f_other
POC,263002,15364,2034,True,8.0,m_other
POC,263002,15366,2029,True,26.0,fsw
POC,263002,15369,2029,True,13.0,f_other
POC,263002,15372,2035,False,,none
POC,263002,15375,2034,False,,none
POC,263002,15376,2030,True,2.0,fsw
POC,263002,15390,2028,True,34.0,f_other
POC,263002,15396,2029,True,2.0,f_other
POC,263002,15401,2032,True,8.0,f_other
POC,263002,15406,2029,True,14.0,f_other
POC,263002,15408,2030,False,,none
POC,263002,15412,2033,False,,none
POC,263002,15417,2028,True,8.0,fsw
POC,263002,15418,2028,True,11.0,fsw
POC,263002,15420,2028,True,23.0,f_other
POC,263002,15422,2030,True,17.0,f_other
POC,263002,15426,2032,False,,none
POC,263002,15430,2037,True,18.0,f_other
POC,263002,15432,2028,True,8.0,m_other
POC,263002,15437,2028,True,2.0,fsw
POC,263002,15438,2029,True,34.0,fsw
POC,263002,15439,2030,True,6.0,m_other
POC,263002,15441,2028,True,1.0,f_other
POC,263002,15442,2034,True,2.0,f_other
POC,263002,15446,2028,True,2.0,fsw
POC,263002,15448,2028,True,15.0,f_other
POC,263002,15451,2028,True,1.0,f_other
POC,263002,15453,2028,True,4.0,fsw
POC,263002,15455,2028,True,5.0,client
POC,263002,15458,2028,True,1.0,f_other
POC,263002,15461,2031,True,1.0,fsw
POC,263002,15465,2028,True,2.0,m_other
POC,263002,15466,2031,False,,none
POC,263002,15469,2037,True,4.0,f_other
POC,263002,15473,2031,False,,none
POC,263002,15475,2028,True,14.0,f_other
POC,263002,15477,2031,True,15.0,m_other
POC,263002,15480,2028,True,1.0,f_other
POC,263002,15483,2037,False,,none
POC,263002,15486,2028,True,3.0,fsw
POC,263002,15487,2032,True,14.0,fsw
POC,263002,15488,2035,True,5.0,f_other
POC,263002,15490,2028,True,12.0,f_other
POC,263002,15491,2037,True,17.0,f_other
POC,263002,15492,2030,True,17.0,fsw
POC,263002,15494,2032,True,6.0,f_other
POC,263002,15499,2028,True,7.0,m_other
POC,263002,15500,2031,True,3.0,f_other
POC,263002,15501,2031,True,3.0,m_other
POC,263002,15504,2029,True,15.0,f_other
POC,263002,15507,2032,True,3.0,m_other
POC,263002,15509,2036,True,1.0,m_other
POC,263002,15510,2029,False,,none
POC,263002,15512,2030,True,26.0,f_other
POC,263002,15513,2037,False,,none
POC,263002,15517,2028,True,1.0,f_other
POC,263002,15519,2037,False,,none
POC,263002,15520,2028,True,3.0,fsw
POC,263002,15522,2032,True,2.0,m_other
POC,263002,15523,2028,True,3.0,fsw
POC,263002,15524,2028,True,30.0,f_other
POC,263002,15529,2030,True,2.0,f_other
POC,263002,15540,2031,True,15.0,f_other
POC,263002,15549,2028,True,32.0,m_other
POC,263002,15559,2029,True,1.0,fsw
POC,263002,15562,2028,True,4.0,fsw
POC,263002,15566,2031,False,,none
POC,263002,15569,2029,False,,none
POC,263002,15570,2028,True,2.0,f_other
POC,263002,15571,2028,True,2.0,f_other
POC,263002,15576,2028,True,20.0,m_other
POC,263002,15580,2028,False,,none
POC,263002,15583,2034,True,19.0,m_other
POC,263002,15585,2029,True,20.0,f_other
POC,263002,15589,2030,False,,none
POC,263002,15591,2033,True,4.0,f_other
POC,263002,15592,2030,True,14.0,fsw
POC,263002,15594,2030,False,,none
POC,263002,15597,2029,True,14.0,f_other
POC,263002,15598,2034,True,26.0,m_other
POC,263002,15599,2033,True,4.0,client
POC,263002,15601,2030,False,,none
POC,263002,15604,2028,False,,none
POC,263002,15605,2035,True,2.0,f_other
POC,263002,15606,2032,True,4.0,f_other
POC,263002,15608,2034,True,13.0,f_other
POC,263002,15613,2029,False,,none
POC,263002,15615,2034,True,2.0,f_other
POC,263002,15616,2030,True,12.0,f_other
POC,263002,15617,2031,True,1.0,m_other
POC,263002,15619,2031,True,24.0,f_other
POC,263002,15622,2029,False,,none
POC,263002,15625,2030,True,4.0,m_other
POC,263002,15626,2029,True,12.0,f_other
POC,263002,15629,2031,False,,none
POC,263002,15632,2028,True,11.0,f_other
POC,263002,15635,2028,True,10.0,client
POC,263002,15636,2030,True,5.0,f_other
POC,263002,15647,2029,True,12.0,m_other
POC,263002,15649,2033,False,,none
POC,263002,15651,2037,True,1.0,f_other
POC,263002,15655,2032,False,,none
POC,263002,15656,2029,True,11.0,fsw
POC,263002,15658,2037,False,,none
POC,263002,15661,2028,True,8.0,m_other
POC,263002,15663,2028,True,1.0,client
POC,263002,15664,2036,True,2.0,m_other
POC,263002,15665,2029,True,2.0,m_other
POC,263002,15666,2033,False,,none
POC,263002,15668,2032,False,,none
POC,263002,15681,2030,True,11.0,f_other
POC,263002,15684,2032,False,,none
POC,263002,15688,2030,False,,none
POC,263002,15694,2028,True,1.0,fsw
POC,263002,15695,2031,True,3.0,m_other
POC,263002,15696,2029,True,5.0,fsw
POC,263002,15697,2033,False,,none
POC,263002,15700,2028,True,5.0,f_other
POC,263002,15701,2028,True,1.0,m_other
POC,263002,15705,2029,True,22.0,client
POC,263002,15708,2031,True,1.0,f_other
POC,263002,15709,2029,True,15.0,m_other
POC,263002,15711,2029,True,6.0,client
POC,263002,15713,2029,False,,none
POC,263002,15714,2029,True,3.0,f_other
POC,263002,15717,2032,False,,none
POC,263002,15718,2032,True,8.0,m_other
POC,263002,15719,2033,False,,none
POC,263002,15722,2031,True,18.0,m_other
POC,263002,15725,2037,False,,none
POC,263002,15726,2036,True,3.0,f_other
POC,263002,15727,2030,False,,none
POC,263002,15729,2028,True,5.0,m_other
POC,263002,15730,2036,True,1.0,f_other
POC,263002,15733,2029,True,5.0,f_other
POC,263002,15736,2034,True,1.0,m_other
POC,263002,15739,2033,True,14.0,f_other
POC,263002,15752,2028,True,20.0,fsw
POC,263002,15755,2033,False,,none
POC,263002,15756,2028,True,17.0,f_other
POC,263002,15757,2033,True,10.0,m_other
POC,263002,15758,2036,True,4.0,m_other
POC,263002,15760,2029,True,21.0,fsw
POC,263002,15763,2033,True,3.0,f_other
POC,263002,15771,2031,False,,none
POC,263002,15773,2037,False,,none
POC,263002,15775,2029,True,1.0,f_other
POC,263002,15776,2031,False,,none
POC,263002,15782,2030,False,,none
POC,263002,15788,2028,True,2.0,f_other
POC,263002,15789,2030,True,3.0,client
POC,263002,15790,2028,True,14.0,f_other
POC,263002,15798,2034,True,31.0,f_other
POC,263002,15799,2028,True,2.0,fsw
POC,263002,15800,2028,True,2.0,f_other
POC,263002,15801,2031,False,,none
POC,263002,15802,2034,True,15.0,f_other
POC,263002,15803,2029,True,1.0,m_other
POC,263002,15804,2029,True,15.0,m_other
POC,263002,15805,2028,True,7.0,f_other
POC,263002,15806,2031,True,1.0,fsw
POC,263002,15811,2034,False,,none
POC,263002,15815,2028,True,16.0,m_other
POC,263002,15816,2033,True,3.0,f_other
POC,263002,15817,2031,True,4.0,m_other
POC,263002,15821,2037,True,3.0,m_other
POC,263002,15827,2028,True,4.0,f_other
