draw_idx,hiv.beta_m2f,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.rel_trans_latent_half_life,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.f1_conc,structuredsexual.m2_conc,structuredsexual.dur_sw,structuredsexual.fsw_mf_conc_mult,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv
308,0.0187063560173034,-1.306224766454585,1.0083909850753192,0.407279495878326,16.214814582953153,0.1165841844515455,0.7838749924788629,-0.4277682130839868,0.3900663849074239,-2.435184296383383,-1.4239310849341695,-1.5975768186090369,0.7564424530141186,0.1494988070044225,0.0546331246226779,2.234041159938494,6.334477091756752,0.2773045901037723,0.3719475345783917,0.2396314286560977
364,0.0266984228422366,-1.12160329299452,1.3923064897920523,0.4385450227418951,11.109004083974511,0.1786365537071959,0.8892839968378059,-2.500156978866391,1.2405329570945949,-2.4713311032449465,-3.790409726193309,-3.1747224859087786,0.6339694620005774,0.2703974594251012,0.0930615604506039,4.046829882405402,11.507675664162353,0.134372262563256,0.3683021836871604,0.3231375532894599
377,0.0089298651116687,-1.3235922744589106,0.5532499195894847,1.244288769081347,20.19313119290148,0.1657424137815769,0.8616236690954286,-2.2034484828019,0.9887849908213364,-3.825083968761229,-3.336173682241528,-3.468487952987197,0.6471354913496579,0.0882865071923463,0.2776382449737745,7.560031593295328,6.996632225545636,0.3889663304358461,0.2997444442553199,0.2132966165219453
402,0.0213776082302512,-1.188422775457222,1.983923367618372,1.4857205001221243,13.638095708192395,0.1064236187163552,0.610344582526173,-1.841681702970228,1.260092087691913,-2.769160131703733,-3.0146672537290686,-1.4401434493404688,0.5682843663904251,0.2901010858327279,0.0995303029160072,3.234063789246646,7.136117161066954,0.515159772297998,0.661302113217796,0.4987010810770313
410,0.0359159296645684,-1.1505489764355974,2.233920260290493,1.714959781444985,22.11449763615625,0.3299959802009841,0.8024329471298863,-3.1575402039327187,1.1280439229717247,-2.096946836897182,-1.7014836092366483,-2.148282814094536,0.5875781772455152,0.1254597327027597,0.2248123373568631,7.976092331177079,12.557459889246442,0.5237512485101693,0.0964883498693859,0.8060221521947134
413,0.048930556666938,-1.406808275264437,0.5798562169905598,0.5665562594229934,27.648543166972413,0.3047672286107065,0.927310034049082,-0.9142189365055956,1.4966670165057376,-3.8481948992085866,-1.9850325626638403,-2.8999461167431666,0.6556674476105113,0.1035600206343922,0.2119056303134577,7.314648796874477,9.367409378090144,0.932233269262452,0.5235751647196022,0.5701619764183383
414,0.0111449103099049,-1.226726909664757,0.9345271698080656,0.5383779634527357,29.143255168589903,0.1244457660332724,0.6425759089668338,-1.7308453367781902,1.381734631225468,-1.6199032410726186,-3.2602037375115804,-2.452892330774564,0.7461618309809762,0.2678080506170259,0.1152308650688708,6.468756223339188,10.532363848196647,0.6148567382004424,0.0615697591646937,0.1347785892713233
459,0.0125083895803546,-1.230593520256441,1.9946506727590925,1.5601893807540534,17.313120381140823,0.2218327977182143,0.6630369720595601,-0.1851411289637035,0.9331126500722808,-1.5316805584027309,-3.074136089521028,-3.104520408342203,0.5580490079420818,0.207700259917653,0.1704461144378712,3.485973543092894,3.8227089620754704,0.7363715019213046,0.2538155241257026,0.2610167626853654
462,0.0168509542991164,-1.2362563635596218,2.239905330549011,1.6382812994436196,25.4167224133744,0.1992518865587681,0.7085397338287632,-0.0145017055135108,0.6608935216326701,-3.650304782435786,-3.4407209319023826,-2.101273902701335,0.7246941718508211,0.14488991923536,0.1492051935490549,2.3483298720239074,3.1258617475777504,0.4799856679162334,0.1848822598639678,0.5779792555523264
463,0.0142899851475581,-1.4998151886285158,1.525792311745117,1.466225813731772,16.530522058933506,0.4907241553349012,0.7019136869153868,-1.754413785438008,0.9249423404213636,-1.3018043075589274,-2.289338452782181,-3.2895000435054955,0.8131744430858444,0.0824820936664359,0.2308661293239671,3.6106480618040666,3.49732354136164,0.2441467639220519,0.5468804036171704,0.5256051771991603
