ng_inf,ct_inf,tv_inf,syph_inf,hiv_inf,ng_tx,ct_tx,pn_notified,pn_attending,lbw,sga,svn,births,syph_congenital,syph_congenital_deaths,sweep,scen,draw_idx
7810.451200000001,2760.4108,27961.9712,0.0,132.02720000000002,4388.1672,4388.1672,1422.7668,548.9552000000001,111.1808,683.5882000000001,1029.2910000000002,5854.364000000001,0.0,0.0,dx_x_pn,soc_med,3
7642.8114000000005,2766.491,24660.4226,0.0,138.1074,4711.286400000001,4711.286400000001,2776.0456000000004,1655.5516,109.4436,657.5302,984.9924000000001,5856.969800000001,0.0,0.0,dx_x_pn,soc_high,3
,,,,,,,,,,,,,,,dx_x_pn,poc_none,3
,,,,,,,,,,,,,,,dx_x_pn,poc_low,3
,,,,,,,,,,,,,,,dx_x_pn,poc_med,3
,,,,,,,,,,,,,,,dx_x_pn,poc_high,3
8244.751199999999,2395.5988,21450.077,0.0,140.7132,3579.5006000000003,3579.5006000000003,0.0,0.0,125.947,593.2538000000002,918.9788000000001,5470.4428,0.8686,0.0,baseline,baseline,534
8244.751199999999,2395.5988,21450.077,0.0,140.7132,3579.5006000000003,3579.5006000000003,0.0,0.0,125.947,593.2538000000002,918.9788000000001,5470.4428,0.8686,0.0,pn_coverage,none,534
8567.0018,2278.3378000000002,20914.150800000003,0.0,147.66200000000003,3497.8522000000003,3497.8522000000003,474.2556000000001,90.33440000000002,102.49480000000001,588.0422000000001,905.0812000000002,5468.7056,0.8686,0.0,pn_coverage,low,534
8632.146800000002,2161.9454000000005,19481.8294,0.0,143.31900000000002,3748.8776000000007,3748.8776000000007,1363.7020000000002,551.561,123.3412,607.1514000000001,920.7160000000001,5463.494000000001,0.0,0.0,pn_coverage,med,534
8405.442200000001,1958.693,18655.790800000002,0.0,127.68420000000002,4078.077,4078.077,2612.7488,1548.7138,95.546,574.1446000000001,854.7024000000001,5471.3114000000005,0.0,0.0,pn_coverage,high,534
8632.146800000002,2161.9454000000005,19481.8294,0.0,143.31900000000002,3748.8776000000007,3748.8776000000007,1363.7020000000002,551.561,123.3412,607.1514000000001,920.7160000000001,5463.494000000001,0.0,0.0,care_seeking,cs_x1,534
8452.3466,1910.0514,18958.0636,0.0,145.05620000000002,4253.5342,4253.5342,1552.1882,589.7794000000001,105.10060000000001,581.9620000000001,886.8406000000001,5430.4872,0.0,0.0,care_seeking,cs_x1.25,534
8490.564999999999,1656.4202,20503.303,67.7508,157.21660000000003,4669.5936,4669.5936,1682.4782000000002,649.7128000000001,292.7182,753.9448000000001,1127.4428000000003,5435.6988,27.7952,0.0,care_seeking,cs_x1.5,534
8211.7444,1414.9494,20276.598400000003,0.0,151.1364,5303.6716,5303.6716,1957.8244,766.9738000000002,88.59720000000002,583.6992000000002,872.0744000000001,5440.910400000001,0.0,0.0,care_seeking,cs_x2,534
8244.751199999999,2395.5988,21450.077,0.0,140.7132,3579.5006000000003,3579.5006000000003,0.0,0.0,125.947,593.2538000000002,918.9788000000001,5470.4428,0.8686,0.0,dx_x_pn,soc_none,534
8567.0018,2278.3378000000002,20914.150800000003,0.0,147.66200000000003,3497.8522000000003,3497.8522000000003,474.2556000000001,90.33440000000002,102.49480000000001,588.0422000000001,905.0812000000002,5468.7056,0.8686,0.0,dx_x_pn,soc_low,534
8632.146800000002,2161.9454000000005,19481.8294,0.0,143.31900000000002,3748.8776000000007,3748.8776000000007,1363.7020000000002,551.561,123.3412,607.1514000000001,920.7160000000001,5463.494000000001,0.0,0.0,dx_x_pn,soc_med,534
8405.442200000001,1958.693,18655.790800000002,0.0,127.68420000000002,4078.077,4078.077,2612.7488,1548.7138,95.546,574.1446000000001,854.7024000000001,5471.3114000000005,0.0,0.0,dx_x_pn,soc_high,534
,,,,,,,,,,,,,,,dx_x_pn,poc_none,534
,,,,,,,,,,,,,,,dx_x_pn,poc_low,534
,,,,,,,,,,,,,,,dx_x_pn,poc_med,534
,,,,,,,,,,,,,,,dx_x_pn,poc_high,534
4419.4367999999995,1711.142,23083.045000000002,0.8686,145.05620000000002,2811.6582,2811.6582,0.0,0.0,202.38380000000004,734.8356000000001,1138.7346,5812.671200000001,9.5546,0.0,baseline,baseline,102
4419.4367999999995,1711.142,23083.045000000002,0.8686,145.05620000000002,2811.6582,2811.6582,0.0,0.0,202.38380000000004,734.8356000000001,1138.7346,5812.671200000001,9.5546,0.0,pn_coverage,none,102
4286.541,1733.7256000000002,25272.7856,0.8686,139.8446,3080.9242000000004,3080.9242000000004,395.2130000000001,75.5682,280.55780000000004,803.4550000000002,1244.7038,5817.0142,16.5034,0.0,pn_coverage,low,102
4126.7186,1831.8774,24205.2762,30.401000000000003,133.7644,3212.9514000000004,3212.9514000000004,1117.0196,450.8034000000001,301.40420000000006,822.5642000000001,1289.871,5808.3282,29.5324,0.0,pn_coverage,med,102
4645.272800000001,1448.8247999999999,21999.0322,0.8686,149.3992,3608.1644,3608.1644,2333.0596000000005,1434.0586000000003,215.41280000000003,725.2810000000001,1117.0196,5800.5108,8.686,0.0,pn_coverage,high,102
4126.7186,1831.8774,24205.2762,30.401000000000003,133.7644,3212.9514000000004,3212.9514000000004,1117.0196,450.8034000000001,301.40420000000006,822.5642000000001,1289.871,5808.3282,29.5324,0.0,care_seeking,cs_x1,102
4693.0458,1618.2018000000003,24538.8186,0.0,161.55960000000002,3814.8912,3814.8912,1377.5996,540.2692000000001,264.92300000000006,793.9004000000002,1238.6236,5828.3060000000005,19.977800000000002,0.0,care_seeking,cs_x1.25,102
4129.3244,1497.4664000000002,22929.3028,893.7894000000001,157.21660000000003,4128.4558,4128.4558,1522.6558,608.02,379.57820000000004,923.3218,1436.6644000000001,5828.3060000000005,59.9334,0.0,care_seeking,cs_x1.5,102
4058.0992,1281.185,20629.25,0.0,118.99820000000001,4319.5478,4319.5478,1632.968,632.3408000000002,113.7866,645.3698,990.2040000000002,5840.4664,0.0,0.0,care_seeking,cs_x2,102
4419.4367999999995,1711.142,23083.045000000002,0.8686,145.05620000000002,2811.6582,2811.6582,0.0,0.0,202.38380000000004,734.8356000000001,1138.7346,5812.671200000001,9.5546,0.0,dx_x_pn,soc_none,102
4286.541,1733.7256000000002,25272.7856,0.8686,139.8446,3080.9242000000004,3080.9242000000004,395.2130000000001,75.5682,280.55780000000004,803.4550000000002,1244.7038,5817.0142,16.5034,0.0,dx_x_pn,soc_low,102
4126.7186,1831.8774,24205.2762,30.401000000000003,133.7644,3212.9514000000004,3212.9514000000004,1117.0196,450.8034000000001,301.40420000000006,822.5642000000001,1289.871,5808.3282,29.5324,0.0,dx_x_pn,soc_med,102
4645.272800000001,1448.8247999999999,21999.0322,0.8686,149.3992,3608.1644,3608.1644,2333.0596000000005,1434.0586000000003,215.41280000000003,725.2810000000001,1117.0196,5800.5108,8.686,0.0,dx_x_pn,soc_high,102
,,,,,,,,,,,,,,,dx_x_pn,poc_none,102
,,,,,,,,,,,,,,,dx_x_pn,poc_low,102
,,,,,,,,,,,,,,,dx_x_pn,poc_med,102
,,,,,,,,,,,,,,,dx_x_pn,poc_high,102
7997.2002,7590.6954000000005,16984.6044,435.1686,144.1876,5387.057200000001,5387.057200000001,0.0,0.0,443.8546000000001,949.3798000000002,1452.2992000000004,5590.3096000000005,47.772999999999996,0.0,baseline,baseline,758
7997.2002,7590.6954000000005,16984.6044,435.1686,144.1876,5387.057200000001,5387.057200000001,0.0,0.0,443.8546000000001,949.3798000000002,1452.2992000000004,5590.3096000000005,47.772999999999996,0.0,pn_coverage,none,758
7771.3642,7390.0488,18192.827,0.0,111.1808,5426.144200000001,5426.144200000001,698.3544000000002,152.8736,131.15860000000004,633.2094000000002,986.7296000000001,5600.7328,0.8686,0.0,pn_coverage,low,758
8116.1984,7485.594800000001,16281.038400000001,0.0,110.31220000000002,5649.374400000001,5649.374400000001,2003.8602,790.4260000000002,103.36340000000001,626.2606000000001,964.1460000000002,5622.4478,0.0,0.0,pn_coverage,med,758
7681.8984,6746.4162,14335.3744,0.0,110.31220000000002,5855.232600000001,5855.232600000001,3648.1200000000003,2145.442,96.41460000000001,599.3340000000001,925.9276000000001,5605.9444,0.0,0.0,pn_coverage,high,758
8116.1984,7485.594800000001,16281.038400000001,0.0,110.31220000000002,5649.374400000001,5649.374400000001,2003.8602,790.4260000000002,103.36340000000001,626.2606000000001,964.1460000000002,5622.4478,0.0,0.0,care_seeking,cs_x1,758
8004.149000000001,6107.1266000000005,15910.1462,0.0,99.0204,6126.2358,6126.2358,2211.4556000000002,867.7314000000001,138.10740000000004,631.4722000000002,987.5982000000001,5605.9444,0.8686,0.0,care_seeking,cs_x1.25,758
8352.457600000002,6061.0908,15312.5494,563.7214000000001,118.99820000000003,6499.7338,6499.7338,2281.8122000000003,933.7450000000001,416.9280000000001,890.3150000000002,1381.9426,5598.9956,50.378800000000005,0.0,care_seeking,cs_x1.5,758
7982.434,6199.198200000001,14554.261600000002,0.0,99.88900000000001,7041.7402,7041.7402,2472.0356,992.8098000000002,125.07840000000002,619.3118000000001,946.7740000000001,5601.6014000000005,2.6058000000000003,0.0,care_seeking,cs_x2,758
7997.2002,7590.6954000000005,16984.6044,435.1686,144.1876,5387.057200000001,5387.057200000001,0.0,0.0,443.8546000000001,949.3798000000002,1452.2992000000004,5590.3096000000005,47.772999999999996,0.0,dx_x_pn,soc_none,758
7771.3642,7390.0488,18192.827,0.0,111.1808,5426.144200000001,5426.144200000001,698.3544000000002,152.8736,131.15860000000004,633.2094000000002,986.7296000000001,5600.7328,0.8686,0.0,dx_x_pn,soc_low,758
8116.1984,7485.594800000001,16281.038400000001,0.0,110.31220000000002,5649.374400000001,5649.374400000001,2003.8602,790.4260000000002,103.36340000000001,626.2606000000001,964.1460000000002,5622.4478,0.0,0.0,dx_x_pn,soc_med,758
7681.8984,6746.4162,14335.3744,0.0,110.31220000000002,5855.232600000001,5855.232600000001,3648.1200000000003,2145.442,96.41460000000001,599.3340000000001,925.9276000000001,5605.9444,0.0,0.0,dx_x_pn,soc_high,758
,,,,,,,,,,,,,,,dx_x_pn,poc_none,758
,,,,,,,,,,,,,,,dx_x_pn,poc_low,758
,,,,,,,,,,,,,,,dx_x_pn,poc_med,758
,,,,,,,,,,,,,,,dx_x_pn,poc_high,758
4899.7726,7221.5404,18797.372600000002,0.0,112.918,4675.6738,4675.6738,0.0,0.0,104.232,602.8084000000001,952.8542000000002,5489.552000000001,0.0,0.0,baseline,baseline,392
4899.7726,7221.5404,18797.372600000002,0.0,112.918,4675.6738,4675.6738,0.0,0.0,104.232,602.8084000000001,952.8542000000002,5489.552000000001,0.0,0.0,pn_coverage,none,392
5344.495800000001,6372.0496,19047.529400000003,0.0,136.3702,4406.407800000001,4406.407800000001,575.0132000000001,119.86680000000001,106.83780000000002,592.3852000000002,941.5624000000001,5486.0776000000005,0.0,0.0,pn_coverage,low,392
5197.7024,6372.0496,18414.32,0.0,119.86680000000003,4853.736800000001,4853.736800000001,1718.0908,720.9380000000001,105.9692,597.5968,949.3798000000002,5486.9462,0.0,0.0,pn_coverage,med,392
5228.1034,5699.753200000001,16356.606600000001,0.0,114.65520000000001,5283.693800000001,5283.693800000001,3225.1118000000006,1963.036,92.9402,578.4876000000002,892.0522000000001,5487.8148,0.0,0.0,pn_coverage,high,392
5197.7024,6372.0496,18414.32,0.0,119.86680000000003,4853.736800000001,4853.736800000001,1718.0908,720.9380000000001,105.9692,597.5968,949.3798000000002,5486.9462,0.0,0.0,care_seeking,cs_x1,392
5107.368,5692.8044,18974.567000000003,0.0,126.81559999999999,5381.845600000001,5381.845600000001,1918.7374,758.2878000000001,109.4436,579.3562000000002,917.2416000000003,5478.260200000001,0.0,0.0,care_seeking,cs_x1.25,392
4988.3698,5483.471800000001,17671.666999999998,0.0,120.7354,5625.922200000001,5625.922200000001,1980.4080000000001,796.5062000000003,101.62620000000001,578.4876000000002,897.2638000000002,5482.6032000000005,0.0,0.0,care_seeking,cs_x1.5,392
5122.1342,5239.3952,17854.9416,0.0,134.633,6184.432,6184.432,2209.7183999999997,882.4976000000001,99.88900000000001,582.8306000000001,912.0300000000002,5473.9172,0.0,0.0,care_seeking,cs_x2,392
4899.7726,7221.5404,18797.372600000002,0.0,112.918,4675.6738,4675.6738,0.0,0.0,104.232,602.8084000000001,952.8542000000002,5489.552000000001,0.0,0.0,dx_x_pn,soc_none,392
5344.495800000001,6372.0496,19047.529400000003,0.0,136.3702,4406.407800000001,4406.407800000001,575.0132000000001,119.86680000000001,106.83780000000002,592.3852000000002,941.5624000000001,5486.0776000000005,0.0,0.0,dx_x_pn,soc_low,392
5197.7024,6372.0496,18414.32,0.0,119.86680000000003,4853.736800000001,4853.736800000001,1718.0908,720.9380000000001,105.9692,597.5968,949.3798000000002,5486.9462,0.0,0.0,dx_x_pn,soc_med,392
5228.1034,5699.753200000001,16356.606600000001,0.0,114.65520000000001,5283.693800000001,5283.693800000001,3225.1118000000006,1963.036,92.9402,578.4876000000002,892.0522000000001,5487.8148,0.0,0.0,dx_x_pn,soc_high,392
,,,,,,,,,,,,,,,dx_x_pn,poc_none,392
,,,,,,,,,,,,,,,dx_x_pn,poc_low,392
,,,,,,,,,,,,,,,dx_x_pn,poc_med,392
,,,,,,,,,,,,,,,dx_x_pn,poc_high,392
4306.5188,7722.722600000001,31668.2874,0.0,150.26780000000002,5817.0142,5817.0142,0.0,0.0,132.8958,674.0336000000001,1087.4872,5737.103,0.0,0.0,baseline,baseline,2
4306.5188,7722.722600000001,31668.2874,0.0,150.26780000000002,5817.0142,5817.0142,0.0,0.0,132.8958,674.0336000000001,1087.4872,5737.103,0.0,0.0,pn_coverage,none,2
4721.7096,7997.2002,34714.4676,0.0,143.31900000000002,6240.8910000000005,6240.8910000000005,815.6154000000001,153.74220000000003,134.63299999999998,689.6684000000001,1113.5452,5736.234399999999,0.0,0.0,pn_coverage,low,2
4892.8238,7446.507799999999,32408.334600000002,0.0,151.13640000000004,6199.1982,6199.1982,2246.1996,879.8918000000001,139.8446,682.7196000000001,1103.122,5751.0006,0.0,0.0,pn_coverage,med,2
4815.518400000001,6634.3668,30256.812400000003,0.0,145.0562,6767.2626,6767.2626,4066.7852000000003,2424.2626,119.86680000000001,655.7930000000001,1037.977,5748.3948,0.0,0.0,pn_coverage,high,2
4892.8238,7446.507799999999,32408.334600000002,0.0,151.13640000000004,6199.1982,6199.1982,2246.1996,879.8918000000001,139.8446,682.7196000000001,1103.122,5751.0006,0.0,0.0,care_seeking,cs_x1,2
4661.7762,6649.133,32278.044600000005,0.0,131.1586,7181.5848000000005,7181.5848000000005,2564.1072000000004,1038.8456,121.60400000000001,664.479,1049.2688000000003,5751.000599999999,0.0,0.0,care_seeking,cs_x1.25,2
5135.163199999999,6317.327800000001,31624.8574,0.0,146.79340000000002,7534.2364,7534.2364,2704.8204,1044.0572,123.34120000000001,665.3476,1054.4804,5750.132000000001,0.0,0.0,care_seeking,cs_x1.5,2
4530.6176,6243.4968,30666.7916,0.0,139.8446,8521.8346,8521.8346,2993.1956,1218.6458,110.3122,654.0558000000001,1011.0504000000001,5748.394800000001,0.0,0.0,care_seeking,cs_x2,2
4306.5188,7722.722600000001,31668.2874,0.0,150.26780000000002,5817.0142,5817.0142,0.0,0.0,132.8958,674.0336000000001,1087.4872,5737.103,0.0,0.0,dx_x_pn,soc_none,2
4721.7096,7997.2002,34714.4676,0.0,143.31900000000002,6240.8910000000005,6240.8910000000005,815.6154000000001,153.74220000000003,134.63299999999998,689.6684000000001,1113.5452,5736.234399999999,0.0,0.0,dx_x_pn,soc_low,2
4892.8238,7446.507799999999,32408.334600000002,0.0,151.13640000000004,6199.1982,6199.1982,2246.1996,879.8918000000001,139.8446,682.7196000000001,1103.122,5751.0006,0.0,0.0,dx_x_pn,soc_med,2
4815.518400000001,6634.3668,30256.812400000003,0.0,145.0562,6767.2626,6767.2626,4066.7852000000003,2424.2626,119.86680000000001,655.7930000000001,1037.977,5748.3948,0.0,0.0,dx_x_pn,soc_high,2
,,,,,,,,,,,,,,,dx_x_pn,poc_none,2
,,,,,,,,,,,,,,,dx_x_pn,poc_low,2
,,,,,,,,,,,,,,,dx_x_pn,poc_med,2
,,,,,,,,,,,,,,,dx_x_pn,poc_high,2
5249.8184,3349.3215999999998,16610.237800000003,0.0,211.93840000000006,3292.8626,3292.8626,0.0,0.0,92.94020000000002,631.4722000000002,927.6648000000002,5348.8388,0.0,0.0,baseline,baseline,291
5249.8184,3349.3215999999998,16610.237800000003,0.0,211.93840000000006,3292.8626,3292.8626,0.0,0.0,92.94020000000002,631.4722000000002,927.6648000000002,5348.8388,0.0,0.0,pn_coverage,none,291
5174.2502,2896.781,15250.0102,0.0,223.23020000000002,2953.24,2953.24,396.0816000000001,68.6194,91.20300000000002,623.6548,924.1904000000002,5348.8387999999995,0.0,0.0,pn_coverage,low,291
5296.7228000000005,3103.5078000000003,16090.815000000002,0.0,198.04080000000002,3405.7806,3405.7806,1205.6168,491.6276000000001,97.28320000000002,614.1002000000001,940.6938000000001,5354.919,0.0,0.0,pn_coverage,med,291
5270.6648000000005,2842.9278000000004,13790.762200000001,0.0,202.3838,3661.1490000000003,3661.1490000000003,2134.1502,1317.6662000000001,72.9624,603.6770000000001,902.4754,5356.656199999999,0.0,0.0,pn_coverage,high,291
5296.7228000000005,3103.5078000000003,16090.815000000002,0.0,198.04080000000002,3405.7806,3405.7806,1205.6168,491.6276000000001,97.28320000000002,614.1002000000001,940.6938000000001,5354.919,0.0,0.0,care_seeking,cs_x1,291
5160.3526,2508.5168,16481.685,0.0,204.12100000000004,3780.1472000000003,3780.1472000000003,1366.3078,537.6634000000001,89.46580000000002,607.1514000000001,905.9498000000001,5357.5248,0.0,0.0,care_seeking,cs_x1.25,291
5552.091200000001,2465.9554000000003,15421.993,0.0,215.41280000000006,4085.8944000000006,4085.8944000000006,1397.5774000000001,588.0422000000001,82.51700000000001,607.1514000000002,893.7894000000001,5364.473599999999,0.0,0.0,care_seeking,cs_x1.5,291
5382.7142,2049.0274,13542.3426,0.0,222.36160000000007,4148.4336,4148.4336,1457.5108,593.2538000000002,85.9914,608.8886000000002,908.5556000000001,5322.7807999999995,0.0,0.0,care_seeking,cs_x2,291
5249.8184,3349.3215999999998,16610.237800000003,0.0,211.93840000000006,3292.8626,3292.8626,0.0,0.0,92.94020000000002,631.4722000000002,927.6648000000002,5348.8388,0.0,0.0,dx_x_pn,soc_none,291
5174.2502,2896.781,15250.0102,0.0,223.23020000000002,2953.24,2953.24,396.0816000000001,68.6194,91.20300000000002,623.6548,924.1904000000002,5348.8387999999995,0.0,0.0,dx_x_pn,soc_low,291
5296.7228000000005,3103.5078000000003,16090.815000000002,0.0,198.04080000000002,3405.7806,3405.7806,1205.6168,491.6276000000001,97.28320000000002,614.1002000000001,940.6938000000001,5354.919,0.0,0.0,dx_x_pn,soc_med,291
5270.6648000000005,2842.9278000000004,13790.762200000001,0.0,202.3838,3661.1490000000003,3661.1490000000003,2134.1502,1317.6662000000001,72.9624,603.6770000000001,902.4754,5356.656199999999,0.0,0.0,dx_x_pn,soc_high,291
,,,,,,,,,,,,,,,dx_x_pn,poc_none,291
,,,,,,,,,,,,,,,dx_x_pn,poc_low,291
,,,,,,,,,,,,,,,dx_x_pn,poc_med,291
,,,,,,,,,,,,,,,dx_x_pn,poc_high,291
4386.43,6697.774600000001,14282.3898,0.0,119.86680000000001,4177.966,4177.966,0.0,0.0,129.42140000000003,654.9244000000001,1008.4446000000002,5854.364,0.0,0.0,baseline,baseline,585
4386.43,6697.774600000001,14282.3898,0.0,119.86680000000001,4177.966,4177.966,0.0,0.0,129.42140000000003,654.9244000000001,1008.4446000000002,5854.364,0.0,0.0,pn_coverage,none,585
4672.1993999999995,6478.8874000000005,14058.291000000001,0.0,138.97600000000003,4296.9642,4296.9642,537.6634000000001,109.4436,128.5528,674.0336000000001,1028.4224000000002,5850.021000000001,0.0,0.0,pn_coverage,low,585
4917.1446,6345.9916,13271.3394,0.0,122.47260000000001,4506.2968,4506.2968,1699.8502,689.6684000000001,290.98100000000005,767.8424000000001,1179.5588,5826.5688,12.1604,0.0,pn_coverage,med,585
4204.024,5836.992,10907.0102,0.0,114.65520000000002,4639.1926,4639.1926,3034.8884,1815.3740000000003,188.48620000000005,683.5882000000001,1071.8524000000002,5827.437400000001,7.817400000000001,0.0,pn_coverage,high,585
4917.1446,6345.9916,13271.3394,0.0,122.47260000000001,4506.2968,4506.2968,1699.8502,689.6684000000001,290.98100000000005,767.8424000000001,1179.5588,5826.5688,12.1604,0.0,care_seeking,cs_x1,585
4785.986,6047.1932,13035.0802,0.0,126.8156,5137.769,5137.769,1907.4456,773.0540000000001,289.2438000000001,786.9516000000001,1225.5946,5825.700200000001,16.5034,0.0,care_seeking,cs_x1.25,585
4555.807,5608.5502,11777.347400000002,525.5030000000002,132.02720000000002,5110.8424,5110.8424,1927.4234000000001,777.3970000000002,428.2198000000001,959.8030000000001,1465.3282000000002,5812.671200000001,66.88220000000001,0.0,care_seeking,cs_x1.5,585
4623.5578,5122.1341999999995,11682.670000000002,0.0,121.60400000000001,5377.502600000001,5377.502600000001,2029.9181999999998,794.7690000000002,189.35480000000004,679.2452000000001,1042.3200000000002,5826.568800000001,8.686,0.0,care_seeking,cs_x2,585
4386.43,6697.774600000001,14282.3898,0.0,119.86680000000001,4177.966,4177.966,0.0,0.0,129.42140000000003,654.9244000000001,1008.4446000000002,5854.364,0.0,0.0,dx_x_pn,soc_none,585
4672.1993999999995,6478.8874000000005,14058.291000000001,0.0,138.97600000000003,4296.9642,4296.9642,537.6634000000001,109.4436,128.5528,674.0336000000001,1028.4224000000002,5850.021000000001,0.0,0.0,dx_x_pn,soc_low,585
4917.1446,6345.9916,13271.3394,0.0,122.47260000000001,4506.2968,4506.2968,1699.8502,689.6684000000001,290.98100000000005,767.8424000000001,1179.5588,5826.5688,12.1604,0.0,dx_x_pn,soc_med,585
4204.024,5836.992,10907.0102,0.0,114.65520000000002,4639.1926,4639.1926,3034.8884,1815.3740000000003,188.48620000000005,683.5882000000001,1071.8524000000002,5827.437400000001,7.817400000000001,0.0,dx_x_pn,soc_high,585
,,,,,,,,,,,,,,,dx_x_pn,poc_none,585
,,,,,,,,,,,,,,,dx_x_pn,poc_low,585
,,,,,,,,,,,,,,,dx_x_pn,poc_med,585
,,,,,,,,,,,,,,,dx_x_pn,poc_high,585
9604.9788,1653.8144,10850.551200000002,0.8686,67.7508,2713.5064,2713.5064,0.0,0.0,288.37520000000006,794.7690000000002,1200.4052000000001,5742.3146,21.715,0.0,baseline,baseline,721
9604.9788,1653.8144,10850.551200000002,0.8686,67.7508,2713.5064,2713.5064,0.0,0.0,288.37520000000006,794.7690000000002,1200.4052000000001,5742.3146,21.715,0.0,pn_coverage,none,721
9029.9656,1801.4764,11245.764200000001,0.0,55.590399999999995,2776.9142,2776.9142,370.02360000000004,78.174,220.62440000000004,700.9602000000002,1041.4514000000001,5745.789000000001,6.0802000000000005,0.0,pn_coverage,low,721
9242.7726,1269.8932,10432.7546,0.0,68.6194,2738.6958000000004,2738.6958000000004,1084.0128,450.80340000000007,190.22340000000003,681.8510000000001,1004.1016000000002,5757.0808,9.5546,0.0,pn_coverage,med,721
9363.508000000002,1037.1084,8521.8346,469.04400000000004,62.539199999999994,3036.6256000000003,3036.6256000000003,2078.5598,1252.5212000000001,352.65160000000003,892.9208000000001,1362.8334,5746.6576000000005,47.772999999999996,0.0,pn_coverage,high,721
9242.7726,1269.8932,10432.7546,0.0,68.6194,2738.6958000000004,2738.6958000000004,1084.0128,450.80340000000007,190.22340000000003,681.8510000000001,1004.1016000000002,5757.0808,9.5546,0.0,care_seeking,cs_x1,721
9373.062600000001,1143.0776,10690.7288,0.0,55.5904,3259.8558000000003,3259.8558000000003,1317.6662000000001,528.9774000000001,206.72680000000003,682.7196000000001,1015.3934000000002,5761.4238000000005,6.9488,0.0,care_seeking,cs_x1.25,721
9258.4074,752.2076000000001,10929.593799999999,0.0,66.88220000000001,3311.9718000000003,3311.9718000000003,1306.3744000000002,502.9194000000001,113.78660000000002,640.1582000000001,938.9566000000002,5763.161,0.0,0.0,care_seeking,cs_x1.5,721
8911.836,833.8560000000002,9599.7672,0.0,78.174,3525.6474000000003,3525.6474000000003,1378.4682,536.7948000000001,105.10060000000001,631.4722000000002,928.5334000000003,5762.2924,0.0,0.0,care_seeking,cs_x2,721
9604.9788,1653.8144,10850.551200000002,0.8686,67.7508,2713.5064,2713.5064,0.0,0.0,288.37520000000006,794.7690000000002,1200.4052000000001,5742.3146,21.715,0.0,dx_x_pn,soc_none,721
9029.9656,1801.4764,11245.764200000001,0.0,55.590399999999995,2776.9142,2776.9142,370.02360000000004,78.174,220.62440000000004,700.9602000000002,1041.4514000000001,5745.789000000001,6.0802000000000005,0.0,dx_x_pn,soc_low,721
9242.7726,1269.8932,10432.7546,0.0,68.6194,2738.6958000000004,2738.6958000000004,1084.0128,450.80340000000007,190.22340000000003,681.8510000000001,1004.1016000000002,5757.0808,9.5546,0.0,dx_x_pn,soc_med,721
9363.508000000002,1037.1084,8521.8346,469.04400000000004,62.539199999999994,3036.6256000000003,3036.6256000000003,2078.5598,1252.5212000000001,352.65160000000003,892.9208000000001,1362.8334,5746.6576000000005,47.772999999999996,0.0,dx_x_pn,soc_high,721
,,,,,,,,,,,,,,,dx_x_pn,poc_none,721
,,,,,,,,,,,,,,,dx_x_pn,poc_low,721
,,,,,,,,,,,,,,,dx_x_pn,poc_med,721
,,,,,,,,,,,,,,,dx_x_pn,poc_high,721
8682.5256,4475.0272,31376.4378,0.0,88.5972,5078.7042,5078.7042,0.0,0.0,168.50840000000002,720.9380000000001,1101.3848,5679.7754,7.8174,0.0,baseline,baseline,801
8682.5256,4475.0272,31376.4378,0.0,88.5972,5078.7042,5078.7042,0.0,0.0,168.50840000000002,720.9380000000001,1101.3848,5679.7754,7.8174,0.0,pn_coverage,none,801
8835.3992,4366.4522,30233.360200000003,0.0,105.96920000000001,5116.9226,5116.9226,671.4278,152.00500000000002,162.4282,710.5148000000002,1073.5896000000002,5671.0894,7.8174,0.0,pn_coverage,low,801
8873.617600000001,4260.483,30764.074800000002,0.0,87.72860000000001,5235.0522,5235.0522,1860.5412000000001,726.1496000000002,125.947,687.9312000000001,1025.8166,5675.4324,0.0,0.0,pn_coverage,med,801
9515.512999999999,3739.3230000000003,27287.069,0.0,93.8088,5913.4288,5913.4288,3624.6678,2213.1928000000003,115.52380000000001,652.3186000000001,961.5402000000001,5678.038200000001,0.0,0.0,pn_coverage,high,801
8873.617600000001,4260.483,30764.074800000002,0.0,87.72860000000001,5235.0522,5235.0522,1860.5412000000001,726.1496000000002,125.947,687.9312000000001,1025.8166,5675.4324,0.0,0.0,care_seeking,cs_x1,801
9193.2624,3789.7018000000003,30375.810599999997,348.30860000000007,97.28320000000001,6272.160600000001,6272.160600000001,2339.1398,927.6648,350.91440000000006,861.6512000000002,1303.7686000000003,5673.6952,26.9266,0.0,care_seeking,cs_x1.25,801
8986.5356,3334.5554,30054.4286,0.0,99.02040000000001,6473.675800000001,6473.675800000001,2305.2644,897.2638000000002,114.65520000000001,671.4278000000002,991.9412000000002,5692.804400000001,0.0,0.0,care_seeking,cs_x1.5,801
9122.9058,3209.477,28882.6872,0.0,84.2542,7493.412200000001,7493.412200000001,2677.8938,1032.7654,101.62620000000001,649.7128000000001,972.8320000000002,5674.5638,0.0,0.0,care_seeking,cs_x2,801
8682.5256,4475.0272,31376.4378,0.0,88.5972,5078.7042,5078.7042,0.0,0.0,168.50840000000002,720.9380000000001,1101.3848,5679.7754,7.8174,0.0,dx_x_pn,soc_none,801
