draw_idx,hiv_prev_15_49_2010_2020,trep_f_2016,nontrep_f_2016,hiv_trep_ratio_2016,fsw_prev_2019,primary_share,secondary_share,early_lat_share,pf_2035_2040_ng,pf_2035_2040_ct,pf_2035_2040_tv,ni_2030_2040_ng,ni_2030_2040_ct,ni_2030_2040_tv,mae,n_fully_extinct,gof,retention_rank
26,0.17853642229154318,0.24306120521908348,0.15393742873314115,2.6950474542202496,0.5027254231945728,0.28153147133854495,0.2111994423098456,0.10726908635160945,0.06742917581995642,0.2357901212262167,0.031627974232360564,295868.15,215719.4,57837.6,3.4057661571506594,0,3.4057661571506594,176
27,0.12730164295684399,0.23064237628762924,0.10428856261771188,3.3885439120428074,0.547223517766078,0.47797099924152536,0.35653752290601926,0.16549147785245538,0.11520562522127978,0.09496617887927393,0.0,505026.3,88445.65,0.0,2.917972753246244,1,102.91797275324625,389
28,0.23054413196969087,0.004383200798226403,0.0013494086884940225,4.856965341285854,0.0,0.0,0.0,0.0,0.030519459471609327,0.25199764440105354,0.0,120460.2,205034.35,0.0,0.871811989026887,2,200.8718119890269,491
29,0.17967114445870636,0.1940985509941761,0.07548653448665385,4.173552967444602,0.41697704261039126,0.44419663244226293,0.24105412135922039,0.1147492461985167,0.0071568171952723246,0.20891440529089192,0.0,30658.8,175587.75,0.0,1.8669313222591646,1,101.86693132225916,346
30,0.2146752788457124,0.33743805884765266,0.2164601730428751,3.162483200236963,0.7244484514453554,0.5089369442369188,0.3185729088703894,0.17249014689269176,0.10650781585385709,0.0035015990391190632,0.2430417329502733,432482.8,3611.95,435709.05,5.011963907814967,0,5.011963907814967,297
31,0.0880597587728652,0.32346194760961433,0.1889543501371528,2.3841700214276758,0.7263978744050343,0.5579529075611516,0.2907918998531105,0.15125519258573802,0.035260917107746856,0.05885176828517328,0.14579014147266492,167164.7,52305.85,231230.05,3.867887845499032,0,3.867887845499032,211
32,0.10685376209678768,0.00013943760167325122,0.0,0.9815653298835706,0.0,0.0,0.0,0.0,0.12018332441209792,0.17682299873740714,0.02921850954797068,551527.8,169828.35,52701.7,1.4204736094997343,1,101.42047360949974,332
33,0.20153091685843458,0.37543980092021345,0.2300474356677805,3.262727873235059,0.7112557557061703,0.5603784507861198,0.2915151615335253,0.1481063876803549,0.04489847747069832,0.06032744804883074,0.04397168589697165,186722.3,51125.55,68569.05,4.724864287760323,0,4.724864287760323,284
34,0.10710425180766928,0.363531385590126,0.21744143136971594,2.5723665740566894,0.7178413992836423,0.4302685671077583,0.38165113582213894,0.18808029707010282,0.04306694527218029,0.0008913885168278197,0.0008342832797594545,180200.2,925.1,883.05,4.622679258129397,0,4.622679258129397,278
35,0.09668464030150108,0.30590148069221634,0.17021834900952623,1.5941470933255406,0.6353888648257155,0.4009552750282254,0.2746162488533303,0.12442847611844418,0.025792838204446344,0.23659617965602303,0.00076956191943204,132086.3,215530.9,1132.45,3.660883967637256,0,3.660883967637256,198
36,0.02252624217602768,0.3676085338401943,0.213133162803679,1.936593514378814,0.7311530906068722,0.5523426840812653,0.30360025760266873,0.1440570583160659,0.00493818925310293,0.22174979387382726,0.2800553549924336,28973.9,214977.0,587338.45,4.650386748060058,0,4.650386748060058,279
37,0.21779350656043878,0.06882004018514427,0.028944945909447184,8.08193080016627,0.16610261943723903,0.25106601401839557,0.2145759570026815,0.13435802897892288,0.002282099176225743,0.2855477195535193,0.27102512148093066,11878.4,248167.5,498086.6,1.0759782584368165,0,1.0759782584368165,17
38,0.20655267373307956,0.15438493855859975,0.07695776901799709,3.581992388165699,0.3567663704592828,0.3891129998104167,0.14293666743955843,0.0679503327500249,0.000996738221573291,0.22786079090712602,0.20864559237759392,4438.45,200568.35,378289.05,1.8206770233637002,0,1.8206770233637002,49
39,0.18702172195730538,0.2451130446865133,0.1370157727994636,3.554325459396155,0.5867740910298692,0.34843469708565483,0.4568693049738265,0.19469599794051867,0.03378322557207107,0.0008934048657752661,4.0759761962990136e-07,145830.85,951.2,17.4,3.0018466004240265,1,103.00184660042403,394
40,0.2256290640253234,0.22539391625849362,0.14810806401144533,5.130209127555666,0.5382779430513013,0.34436632951513974,0.3096565463368401,0.14597712414802017,0.03819442641477666,0.2485469128433982,0.0,162447.85,207579.1,0.0,3.099826773692151,1,103.09982677369216,401
41,0.19156269710762192,0.3032345382970445,0.19862715000794193,3.482978011516059,0.7631493506493506,0.3716944930858282,0.4224231776456788,0.20588232926849298,0.06726404266345079,0.0055063751574428,0.005105655177764136,263346.1,5533.2,7773.45,4.281768180654641,0,4.281768180654641,250
42,0.14812748225230665,0.20018437167185707,0.1302914987154251,3.847018184141511,0.45149427147138815,0.478044701725522,0.21270578002637447,0.10924951824810347,0.007098201944740054,0.23393764416242324,0.3705000233704159,29233.45,222044.3,859767.35,2.6518247181180246,0,2.6518247181180246,104
43,0.10057620530609739,0.2646030021775359,0.1158909924629449,2.0975866205252833,0.605414288185435,0.4511341440077848,0.23140610668880662,0.1174597493034085,0.13230255168200228,0.02943978571745339,0.19161188337837792,573269.1,28995.65,336446.4,3.5422046725021343,0,3.5422046725021343,184
44,0.14013831324811205,0.08749828112223815,0.041823212030092816,3.5279995435339915,0.09703426604818195,0.19525670626447245,0.137176258000627,0.06756703573490055,0.008914936624029656,0.18703009233883838,0.03223331646041514,42991.05,163871.75,52777.1,0.9129223003525719,0,0.9129223003525719,10
45,0.2217936895737544,0.16955608669809755,0.07748535632756734,3.1259164317611168,0.3571878802150791,0.3891770959243222,0.14136147243669767,0.06946143163898015,0.06436651033253533,0.03198249670943567,0.11525808897395591,264452.45,27973.4,175093.3,2.0668063441446973,0,2.0668063441446973,67
46,0.025660955039235496,0.20569799321825774,0.0630308815963562,3.1144736208098647,0.3506099449974319,0.4607405849682628,0.22192628395423625,0.11733313107750092,0.10143927788639957,0.1536233445512148,0.3267013326686251,503196.4,161296.55,775300.5,2.4189172414665627,0,2.4189172414665627,90
47,0.23040351888490793,0.3441451856465412,0.23133751338626488,4.143195153190358,0.7297607971987707,0.48841830635777317,0.34564878922704456,0.1659329044151823,0.10744137293725955,0.000779389805697804,0.09041100334104435,418087.2,800.4,140332.45,5.177863530982724,0,5.177863530982724,300
48,0.20649908932028221,0.1491531605208594,0.08741069477608454,2.749142449364497,0.45544740067777056,0.37281992604949377,0.15058962782375335,0.0765904461267529,0.04356194690845391,0.24256675324414556,0.028735794029109852,194752.4,213405.2,51412.65,1.9725240269140618,0,1.9725240269140618,58
49,0.18797553123411342,0.28557801206838057,0.1727189481524413,3.915274408062655,0.7386567068135447,0.35067867106127615,0.4486344776360607,0.20068685130266317,0.0819198355525213,0.03481006918885495,0.3364625420845992,358273.25,32983.15,707914.65,4.023444209180629,0,4.023444209180629,225
50,0.19729188005380538,0.2738724888759014,0.16856516236136665,3.7708886103544357,0.568850902397414,0.6205686133784465,0.2471903333863888,0.1322410532351647,0.09987867908610042,0.13497982187471363,0.07916934783685912,410629.85,116812.0,128977.5,3.7673549939653177,0,3.7673549939653177,202
51,0.06184592169947171,0.12425760213331523,0.04824385580132078,5.42691003575692,0.11150336574420346,0.2449579559220326,0.10799118375201058,0.047050860325956824,0.14605072127098234,0.03285261225388506,0.017262472461296627,649167.9,32883.1,30312.25,2.255301566365412,0,2.255301566365412,79
52,0.0662397224529419,0.3692021851598992,0.24107809427939317,2.1365376910721223,0.7527491171618609,0.4469612252876825,0.3738116956648205,0.17922707904749696,0.09549176297093664,0.14416325709869407,0.17706634927634268,462903.8,143979.2,351308.9,5.1890022526740704,0,5.1890022526740704,302
53,0.18220232145891607,0.34251708970439515,0.16864698734368178,3.435588294077747,0.675325203168992,0.4669799503255395,0.3579235656918794,0.1750964839825811,0.038626906480967525,0.14711527587246048,0.3792130099737232,167180.65,131142.35,836444.1,3.8502108560981956,0,3.8502108560981956,210
54,0.0520822116994349,0.37774165745882715,0.19446889155651018,2.1270120184980055,0.7422202306202577,0.5648139414400314,0.28126549094689457,0.1539205676130741,0.08808917762785448,0.00014831205095672256,0.29666781330532876,386932.5,210.25,607068.6,4.933278994230672,1,104.93327899423068,476
55,0.037884591078093645,0.4188427887836326,0.29230431458125616,1.784163513840727,0.705835266077856,0.4917564461303356,0.3320542296181343,0.17618932425153008,0.00989955865474539,0.00017617912142260184,0.2861585459418915,47504.9,249.4,538820.0,5.847682184758335,1,105.84768218475834,489
56,0.14354379037953927,0.3305035941481515,0.17285717642338932,2.814118511834079,0.6752858552700329,0.5025831140728172,0.34183140673994966,0.1555854791872332,0.12809929262303646,0.17397386444975518,0.3134372767699154,606104.35,175442.75,715097.95,4.495251657582881,0,4.495251657582881,271
57,0.10253233516344629,0.31488457469007597,0.12793012967696632,2.645252041453862,0.5664183331119581,0.49687973102500205,0.34274626628806487,0.16037400268693308,0.019737705974097238,0.26283280181079366,0.3081090759891165,98803.0,256655.8,676855.65,3.274451226325541,0,3.274451226325541,163
58,0.21237003709652033,0.20407342044147633,0.09585405143876406,3.536021963834987,0.3616044333025465,0.2951680469674185,0.33006469406006367,0.17476725897251782,0.01635887290128812,0.06148942003338258,0.09090077898489594,71664.8,48456.1,132828.7,2.1168344036497304,0,2.1168344036497304,69
59,0.2104073186981219,0.35589939457978065,0.2638991484131953,3.3181945270866215,0.767416141750093,0.4851918648291601,0.33360500451857716,0.18120313065226265,0.08968895005172953,0.2502050132203436,0.18312736906465188,406729.35,240363.6,359752.25,5.486504681457031,0,5.486504681457031,309
60,0.17934592305343644,0.2760669444886894,0.15252674310575248,3.3215195236560433,0.5983317526498816,0.4600879124491827,0.36245850128870827,0.17745358626210905,0.14038104568722237,0.0009612202714280116,0.29904250800225757,602228.5,1535.55,610779.15,4.204012047876806,0,4.204012047876806,236
61,0.14666687162039022,0.335461090073232,0.21308379730468988,2.613271372777225,0.6963133448740891,0.5163555342038422,0.3198347178312563,0.16380974796490158,0.03225407954621437,0.2395400149078019,0.04531658083662606,149252.85,218667.25,80082.05,4.254354692749104,0,4.254354692749104,242
62,0.19430662269259397,0.28593318148619773,0.15284847976728808,3.7469921377529536,0.6575456829517072,0.5324800058358098,0.30312566995020146,0.1643943242139888,0.012497424783713955,0.25454167076085094,0.27619104808060185,59406.5,231955.05,548237.75,3.3880960829694855,0,3.3880960829694855,174
63,0.1961684137388779,0.1944622767079554,0.10153392523677818,3.6687116228685546,0.4087969061195964,0.4976181332274511,0.19996616643411222,0.10241570033843676,0.10477318003015304,0.23279828242654038,0.0019310545616015168,468558.8,216821.4,3741.0,2.8119714304423824,0,2.8119714304423824,120
64,0.06742145109543775,0.1907350711630215,0.10076086219692118,1.7867938422514666,0.4616402737047898,0.2807653325292895,0.2169952995416244,0.1022393679290861,0.08043621178947549,0.07413906198325762,0.2359686737108646,395043.8,76503.45,477119.6,2.5818251325613826,0,2.5818251325613826,99
65,0.06576565776587902,0.05158985401440175,0.026919878551980903,7.041478331523895,0.05391925964922003,0.08502617801047122,0.07507853403141361,0.039895287958115186,0.068251819776916,0.25023443536417667,0.23296146128373155,324462.15,250513.6,467371.25,1.1530202802178144,0,1.1530202802178144,22
66,0.21532357636178062,0.296653064567295,0.1504084944721878,3.4981396108070406,0.8036813186813188,0.5562826226112406,0.2905456003572672,0.15317177703149215,0.11791327759244877,0.23674677122767734,0.06570604142490759,533020.0,223239.1,127176.6,4.048269414988702,0,4.048269414988702,227
67,0.08316738834975457,0.036559303157611266,0.024106085721051385,1.1998342622665972,0.10175438596491229,0.07666824420255561,0.08603880738286797,0.037292948414576435,0.13470409134001823,0.07606239615645757,0.0,594582.65,71545.9,0.0,1.429731851763399,1,101.42973185176339,333
68,0.19773365048787206,0.04522100020990439,0.02233780454421024,1.3018817241650804,0.13478260869565217,0.13252250060812454,0.04524446606665045,0.022233033325225006,0.011694285462450615,0.026884654871123882,0.25207123080922134,53563.0,23510.3,429679.95,0.7234629161544758,0,0.7234629161544758,6
69,0.14391430007549133,0.33581609308082283,0.22113970800884553,3.0015586944295523,0.6374202898550725,0.5436698564361163,0.3041326207655993,0.1521975227982844,0.04059172701178878,0.03772599122707566,3.74630475188423e-05,176614.35,34852.2,34.8,4.378899481387378,1,104.37889948138738,457
70,0.18738240339677115,0.35081759253228045,0.2540977306187096,3.350577862421848,0.8202562390261946,0.5254545527641443,0.31361980133021006,0.16092564590564562,0.013240770697274556,0.15415109253404435,0.0,61668.5,126324.0,0.0,4.707735891034936,1,104.70773589103493,471
71,0.1871022523022779,0.3450850076563613,0.16234926296617372,3.097422674369761,0.6762240917527034,0.49657852197134067,0.3392811465840027,0.16414033144465662,0.10144429247912493,0.17638425503890615,0.30167041471536804,470583.0,173231.5,665471.7,4.271302040856442,0,4.271302040856442,247
72,0.20982054788976337,0.2544961593308663,0.1736136818623863,3.5704797444720353,0.5858716925162659,0.40932579770472693,0.26295273930717633,0.1277214629880967,4.9829491651246025e-06,0.06537774546564294,0.22034209017975176,178.35,53312.15,352763.25,3.3884426015703464,1,103.38844260157035,415
73,0.05037064677814932,0.3588753154529121,0.19125897796964145,2.0650848364903083,0.6730067002193284,0.5104295613207418,0.32370727732216564,0.1658631613570925,0.13142796224623848,0.0,0.3354260776896093,596292.2,0.0,752084.55,5.1719661547325275,1,105.17196615473253,482
74,0.22291819589997344,0.24531528062179545,0.1435505705475102,4.298830310226603,0.6622655122655122,0.39169979656154574,0.41236624054274185,0.1959339628957124,0.06748843621656993,0.12444278104703485,0.0003722734207022431,285043.9,104517.45,672.8,3.1837944660196027,0,3.1837944660196027,153
75,0.2243217216139902,0.0466802053425954,0.014900025594902753,5.71856840264722,0.1480847308031774,0.169697999133483,0.16209628185434638,0.06820571901217062,0.007666371355699035,0.05031928573985569,0.03102627725133992,31467.9,39321.1,42250.1,0.4919433517238136,0,0.4919433517238136,2
76,0.10554527309378632,0.12867865743987528,0.06796769807319814,1.7574457260557743,0.2670952380952381,0.22092994436230312,0.120645809957646,0.05842424568005089,0.0061245511019311265,0.2403818623617698,0.19871829625088316,29727.9,222772.2,378477.55,1.6006814981360185,0,1.6006814981360185,36
77,0.18041423218491995,0.20772203478231513,0.11658155155862623,3.976863633746034,0.47839585226803266,0.4201232004806739,0.25491236015545726,0.12496443936386883,0.11368956310635792,0.010863224223542465,0.3454458053356506,479490.35,11191.1,717496.25,3.2071600375831633,0,3.2071600375831633,158
78,0.18391781389762246,0.028069970549197836,0.02047656454569259,3.176250579738952,0.049473684210526316,0.0646766169154229,0.09320066334991708,0.04212271973466004,0.023652360747361094,0.1805655729606488,0.2970677372975422,109293.75,161509.7,584468.9,0.5537869525495479,0,0.5537869525495479,3
79,0.02902796981405097,0.21263241593072318,0.07562115258208447,1.3144398765083942,0.3789084421530481,0.36593281253332643,0.15660549818185307,0.07746168928482047,0.1380688014505977,0.08972454501727302,0.0,639162.9,87140.65,0.0,2.9231878921076317,1,102.92318789210763,390
80,0.22140693868511735,0.0,0.0,,0.0,0.0,0.0,0.0,0.09801011545158224,0.0,0.0,384383.4,0.0,0.0,1.3987536491812704,3,301.3987536491813,500
81,0.08241034731156842,0.27991693481274904,0.1559861846923844,2.7636120845570957,0.5154194690099602,0.5924179825064777,0.2724160303353527,0.13516598715816958,0.12403684490048303,0.2325237990730126,0.005699443663246996,590154.35,232477.05,11146.15,4.063908954619646,0,4.063908954619646,228
82,0.06312647829038162,0.055681877828440265,0.018804198995892286,3.428852267978085,0.12421052631578948,0.11518467852257182,0.05745554035567716,0.027359781121751026,0.06404593026332386,0.006312188196337826,0.3540968951912545,285905.2,7512.45,760168.3,1.0852203949132455,0,1.0852203949132455,19
83,0.21770278759814618,0.2120358555847636,0.131630940975667,3.9990449580362304,0.5575751313009427,0.4301976817339913,0.2418332549315409,0.12796906333446778,0.10312769185064492,0.01150299031330943,0.01814318369781771,394063.6,10564.7,25363.4,3.2561403622755822,0,3.2561403622755822,160
84,0.1227977316239254,0.22262278717555173,0.15327770637000646,3.5318621752937522,0.5240254567828679,0.37875180700154193,0.42725396038643215,0.19399423261202592,0.07380517570362752,0.24535397644251744,0.2054228241176205,351897.6,245322.6,418732.45,3.274016653699449,0,3.274016653699449,162
85,0.13930380506486842,0.3475410469912995,0.15735753154589036,2.317303840698628,0.7196830051668761,0.4611063430415669,0.3672384452870635,0.17165521167136966,0.12200613367280397,0.03891923727464515,0.0,535355.95,38404.7,0.0,4.380432976416242,1,104.38043297641624,458
86,0.20535191442164047,0.25351752151837836,0.13586453705612964,4.438525621454145,0.6810314796230289,0.4384658117207344,0.3919489245592603,0.16958526372000532,0.027048817334755625,0.07278794708845948,0.15146562023601132,123821.3,63386.75,245306.65,2.7900075900243486,0,2.7900075900243486,118
87,0.06961391617778004,0.36770715208007987,0.168155222870319,2.0641936129896705,0.7857275193595377,0.5136564050132688,0.32709540151635286,0.15924819347037833,0.09081493425226905,0.007996231520528432,0.1457073005609428,405614.3,9404.7,255869.9,4.452480818948985,0,4.452480818948985,269
88,0.13229287805621998,0.4240701711638792,0.26618124618934447,2.3738118115823625,0.7567179719015162,0.48124204945008914,0.3426939426059482,0.1760640079439627,0.0013563514415699024,0.04577863977462728,0.3126057108830639,7457.35,39890.95,582866.65,5.456688289137399,0,5.456688289137399,307
89,0.19968522585612403,0.08872458970752382,0.059277388202399285,4.704343517898488,0.25811688311688313,0.15584981017339508,0.16728925224630012,0.07686093758030481,0.014016940509745553,0.11677505643638864,0.11579362152950642,68483.5,93395.95,168845.25,1.0456399520517043,0,1.0456399520517043,14
90,0.1500101203580202,0.1087369190776791,0.04946031700072031,1.660232076078651,0.2546776729559748,0.15591966962373816,0.1704813704496788,0.07359895992658305,0.07879679799611213,0.08932211409951361,0.0,326308.0,76749.95,0.0,1.4902241424649734,1,101.49022414246497,339
91,0.0473927205558536,0.34164041426315034,0.19262857636948905,2.0298583734951774,0.7132962259381552,0.5145953274644971,0.3191617541178254,0.1662429184176775,0.03285857555052053,0.19036643855563612,0.3272232029886739,162404.35,189262.7,747986.85,4.204431600201679,0,4.204431600201679,237
92,0.13198270904244405,0.324739367775005,0.2023337756469517,2.5264331288072874,0.7208465176863904,0.49362716174913934,0.3393186923052844,0.1670541459455762,0.010945048076980627,0.09596896388613667,0.0,53683.35,79132.3,13.05,3.917702289894615,1,103.91770228989462,443
93,0.09883012235356277,0.318813809376842,0.1385891753367821,2.7730005636017863,0.6333564237594489,0.5628536179066914,0.2896065889495568,0.1475397931437517,0.041756342909799404,0.02708265069317096,0.27066208024465593,180284.3,24816.75,483379.25,3.43663035661587,0,3.43663035661587,180
94,0.2218894321275296,0.15236830446635263,0.10769803948961731,3.430288781352597,0.41995412844036695,0.3405516710841381,0.17126382748034957,0.08818450143551233,0.04492382644239505,0.13783907918590588,0.14912987502245928,195187.4,114642.8,234524.45,2.0509081015553368,0,2.0509081015553368,65
95,0.198136912850268,0.26186097763287475,0.1150279781279114,4.093324656051991,0.7072533286819,0.5645227337202144,0.2907577696290467,0.14471949665073885,0.009868140352150539,0.1537510526740929,0.0,47500.55,120484.85,0.0,2.606705765118999,1,102.606705765119,374
96,0.01757403625507937,0.4059562560659149,0.21844015621669124,1.7405649480906948,0.6818417387261005,0.5331440113558665,0.30464864964247196,0.1621722881779672,0.025789094979474476,0.18986622035324913,0.001436097121385629,123180.4,172091.8,2341.75,4.792952298031412,0,4.792952298031412,288
97,0.2048420873652797,0.19346323690723938,0.1422694510974982,2.5138367315912182,0.48600812677773264,0.29655588120163057,0.2035284313779533,0.09991568742041615,0.08715581348384839,0.24512808790716786,0.31340623543734136,404719.65,240750.75,701844.95,3.291262332370469,0,3.291262332370469,166
98,0.22828019555489343,0.21309415564866194,0.11785933618265362,6.29816553604289,0.34261975946062184,0.5377783215084687,0.2983228423552859,0.1638988361362453,0.024738612160779314,0.11683133837969058,0.004481572365610176,104649.4,92389.65,7289.15,2.406879441165519,0,2.406879441165519,89
99,0.15362342558456088,0.2978147570509527,0.19656391421447936,2.997920521920784,0.6406284420919333,0.48882636437743504,0.3387723018997324,0.17240133372283256,0.04454948238770873,0.1118852650180118,0.0,193116.8,97875.0,0.0,3.803218601051722,1,103.80321860105173,439
100,0.14928926679287785,0.23066503418665452,0.1709423910240174,2.747393458190396,0.5544193326640934,0.4323642498481653,0.24101446689872175,0.12662128325311298,0.08184982070257193,0.14511598286870028,0.0,352587.8,129505.3,24.65,3.42403514990886,1,103.42403514990886,418
101,0.20122074707808685,0.16831095491571688,0.11401130279543033,5.222362055591046,0.42639036599324687,0.299815069348357,0.4772102632042653,0.22297466744737773,0.13462299699578656,0.022962401130499167,0.22730705023591852,585553.5,24529.65,433608.0,3.085713540266018,0,3.085713540266018,144
102,0.03833254947273615,0.36913492691161964,0.19370866120250257,2.047742910608059,0.6671618858567554,0.4564502157229196,0.3661978548682118,0.17735192940886857,0.13331287555334703,0.2032016729583646,0.0,627857.25,198458.6,0.0,5.1234705077236455,1,105.12347050772365,481
103,0.18904257862169008,0.28927687763454013,0.19753340838735298,3.467463284439969,0.5985295038508825,0.37964663891819905,0.28488307225545206,0.1354702888263489,0.10221324165840232,0.2618700825091226,0.1644518498982261,449555.1,247525.15,295762.3,4.4335727380350045,0,4.4335727380350045,266
104,0.06855115975826664,0.34925727049244787,0.21451035062067425,2.2361044248268,0.6814982728842832,0.4846632771738533,0.3395911196649951,0.17574560316115156,0.06812861381701821,0.08530614274270691,0.04246477319026184,294277.5,77986.8,66811.65,4.550756519898783,0,4.550756519898783,273
105,0.08265298904986505,0.3467894503837579,0.1901571509613634,2.504626254206488,0.6647597846695209,0.44981361094352845,0.36966660245988264,0.1805197865965889,0.16650989395771038,0.0,0.1846800308006149,746754.35,0.0,331164.05,5.204163450870443,1,105.20416345087044,483
106,0.024486892634303845,0.4084411770040008,0.22491777810556285,1.7422160448131112,0.721222747051863,0.49798578841269,0.3333472252742741,0.16866698631303595,0.11374805159556392,0.0,0.36843698450711504,517329.55,0.0,855674.0,5.771463218250311,1,105.77146321825032,488
107,0.18434248103120193,0.18619099911630346,0.12782471275101234,3.9948346604379816,0.5455977494501639,0.5101075386343982,0.18951410849831532,0.10037835286728654,0.08997447446877298,0.16478214212806264,0.35525255519741056,425105.2,161428.5,831789.6,2.906668634260671,0,2.906668634260671,125
108,0.03707802265619008,0.2050921382079427,0.09942742729438861,2.233417861489363,0.4283911994903531,0.30063035518045067,0.19798250509801316,0.10138713972153615,0.0008197976143919517,0.20213347314248442,0.12564063010914112,5064.85,184595.15,222696.8,2.337200118125567,0,2.337200118125567,87
109,0.20951948836542716,0.25535089485598417,0.14605797979449303,4.809561837220499,0.651980388328294,0.5257649316514886,0.31051591279819296,0.1637191555503185,0.0,0.2574442193491444,0.35609102515001484,317.55,224365.75,755059.95,3.3082027857384326,1,103.30820278573843,410
110,0.1954989093295197,0.19293827587416024,0.12150829243518153,3.932783523371522,0.48498686711540423,0.49213712965729056,0.20386786718273148,0.10399500315997798,0.1282628532057235,0.04662384822057874,0.0,535208.05,42096.4,0.0,3.161184633344029,1,103.16118463334404,404
111,0.1740518196393334,0.17350066372841946,0.06062851743267794,3.6654314507432844,0.289257437910584,0.358592611660709,0.1619913914657034,0.07941599687358762,0.04049763169842241,0.0,0.3819466653307343,180519.2,0.0,852511.55,1.9086980448445363,1,101.90869804484454,347
112,0.12112368988915892,0.3164061054356934,0.21861563924908678,2.7510850091660535,0.6828014008082671,0.5261799569255217,0.31579763924327586,0.15802240383120242,0.10084963020833204,0.1608167146430196,0.343075232918151,467136.35,156283.9,784966.2,4.711723574244535,0,4.711723574244535,283
113,0.08858085140537844,0.3182100830963991,0.16497818434184763,2.536783703591367,0.6119189084104881,0.5653190059674877,0.2870934778725921,0.14758751615992016,0.01286696750915815,0.1744569990480215,0.18585263756497566,72465.2,159953.85,335818.55,3.494617611016756,0,3.494617611016756,183
114,0.0876958281060926,0.10996036908849915,0.04052034572317019,3.029006494688454,0.17849278272127064,0.18879351008528192,0.14334060837774562,0.06786588153697246,0.10297844367584381,0.013523239090932582,0.010960094176603615,437794.15,12926.75,18486.05,1.7265550630995548,0,1.7265550630995548,43
115,0.18627714615508784,0.19445431329709068,0.12592850142413253,4.371809108456041,0.6578235952609344,0.39950046642714077,0.4141768958230635,0.1863226377497957,0.0248047643442884,0.1011765036620994,0.19314239761206556,112511.3,85767.5,324817.4,2.3058780965120147,0,2.3058780965120147,82
116,0.19360582908824459,0.11938718938891343,0.05811869786558564,4.1031486588147414,0.24990162403708274,0.2142279114973134,0.1220365890070787,0.06373549949560793,0.07174837566431326,0.006004426295846966,0.0,278972.75,5148.95,0.0,1.7640569877304313,1,101.76405698773043,345
117,0.17103437149744077,0.35631483006183573,0.17079684761481054,3.0675918293420037,0.6867686171635339,0.5029924383038968,0.3317551793297793,0.16525238236632392,0.1406459450984102,0.05692695155259336,0.047307970306385165,615469.9,53277.35,80849.1,4.654337573703245,0,4.654337573703245,280
118,0.1943426773101781,0.1821391017104958,0.09720246793615808,3.9795128464604868,0.39115605628704586,0.2423775074533591,0.2454683001715205,0.1121541923751204,0.022266461648443585,0.0676174645829378,0.1821168425781273,97339.95,56393.4,285477.45,2.006221360377408,0,2.006221360377408,60
119,0.04721978565699329,0.22234343517810656,0.08785497219510921,1.5524087920019016,0.39560811867894224,0.26459758228729224,0.23027413923556841,0.10512827847713939,0.1259801442033149,0.07445300075978978,0.36370331848391835,599917.2,77076.2,876707.7,3.123201629253639,0,3.123201629253639,146
120,0.19069814481265,0.31634014616369444,0.17948833494334793,3.6713065215398304,0.6604792969796224,0.5837336770201941,0.27142926482903695,0.14483705815076892,0.11785867127710078,0.20395329119953387,0.11444155293682039,528655.5,193606.9,212277.1,4.3717831673168055,0,4.3717831673168055,260
121,0.21648946253760318,0.309314536757437,0.1525590966549914,4.6890997052228,0.6786054812184021,0.4423939019758988,0.37255756521766636,0.1850485328064348,0.08771917582074266,0.07790557426323078,0.0,337165.6,62118.0,0.0,3.8103265349120314,1,103.81032653491204,440
122,0.15759243445797763,0.25491646477120417,0.1404375410805653,2.6893426728333316,0.5121734903202494,0.3944223915245598,0.2665789022112396,0.13899870626420058,0.07482507781545696,0.26579695870621567,0.07783394566612548,324095.3,242921.4,127950.9,3.323952703663201,0,3.323952703663201,169
123,0.07277074159519686,0.07036943233204247,0.04325717062340513,1.0175291612794706,0.15044247787610618,0.10476190476190476,0.061526832955404384,0.03371126228269085,0.02311103583195494,0.002800654955724972,0.016751204783935318,102385.95,2978.3,24400.6,1.1167392268612313,0,1.1167392268612313,21
124,0.06306290730403596,0.14161904817995632,0.06228372333653159,1.997993545413613,0.20155844155844155,0.1921933467642712,0.14004153906481936,0.06776511417090948,0.09407134111712472,0.008479394903765182,0.3213753328488505,409841.05,10706.8,673601.85,2.2459368956023016,0,2.2459368956023016,78
125,0.04739469634325471,0.35816031481944754,0.25295911532906346,2.2150368695426463,0.7547028241478131,0.5739064462121903,0.2728950239890969,0.1531985297987128,0.007067255481619526,0.08492284231433168,0.00032064345032885934,31966.7,70354.0,459.65,4.83782553501388,1,104.83782553501388,473
126,0.22125295636704365,0.3103019447769206,0.177883663286664,3.897993634680193,0.7124871362757025,0.576953406237477,0.2749985044407889,0.14804808932173413,0.012168411998637692,0.1704860977444616,0.0,53522.4,134555.65,0.0,3.664553105139163,1,103.66455310513916,429
127,0.017809917714347624,0.32123796344743766,0.14911167726655106,2.038913542284399,0.6066048903204075,0.5751271021829705,0.28114394654728936,0.14372895126974022,0.011241444864087548,0.0181929181851307,3.6549707602339184e-07,57299.65,17756.7,0.0,3.5849902118732118,1,103.58499021187322,425
128,0.04739264951987019,0.1495870593785646,0.07926883385513259,7.058109812116579,0.2838853652807141,0.19628997577955895,0.13726348839625588,0.06644653582418517,0.11590459307230642,0.02364651068717505,0.0,493243.6,22825.9,0.0,2.568846039650524,1,102.56884603965052,369
