hiv_prev_2000_2010,hiv_prev_2010_2020,ng_prev_2005_2015,ct_prev_f2530,tv_prev_2005_2015,syph_prev_f_2016,syph_prev_m_2016,syph_seroprev_f_2016,syph_seroprev_m_2016,syph_anc_2000_2015,syph_prev_hivpos_2016,syph_prev_hivneg_2016,seed,draw_idx
0.05591574613795931,0.04195868324020814,0.01658319225748847,0.09322033898305085,0.08375509276569536,0.22255866767600302,0.19534282018111254,0.23189502901842038,0.2033635187580854,0.1857006558737882,0.4713541666666667,0.14887581424669047,91000,91
0.1654250310906805,0.13350483277507516,0.018086973450694575,0.07644882860665844,0.12897754948987816,0.16998706338939198,0.16851501217203138,0.17645536869340234,0.17662969975655937,0.12403183691758414,0.29582806573957016,0.08714822980158216,92000,92
0.13794178823092818,0.11053097735308738,0.017400803776222,0.17406962785114047,0.20242402968947323,0.006604013208026416,0.002927088877062267,0.007112014224028448,0.003459286854709952,0.009432254218049814,0.06159238858287431,0.0016816816816816818,93000,93
0.1329322470083928,0.10301708651483113,0.0,0.16824644549763032,0.06275308519143381,0.19227913882702302,0.18275951333160756,0.20069289779757485,0.18974889981879367,0.1356493837570308,0.33124018838304553,0.11133039238449037,94000,94
0.09807062937989111,0.0744176337665182,0.0070863791188308265,0.19490445859872613,0.12049535116444081,0.2550301810865191,0.21733333333333332,0.2630784708249497,0.22533333333333333,0.19839154417364735,0.42909896602658787,0.16227524595725432,95000,95
0.15626185040944338,0.11988976845459577,0.012320609577159247,0.11272727272727273,0.12250847095305756,0.0012843565373747753,0.0008294166436273154,0.0012843565373747753,0.0008294166436273154,0.0027591425527968417,0.027390900649953576,0.0004956015363647627,96000,96
0.14531660366018753,0.11471361299615918,0.014573449908976303,0.19559902200489,0.0723392379324103,0.015653535090007827,0.011306863002892454,0.016697104096008348,0.013410465422035235,0.02011830138051864,0.08531265147842947,0.005112598904443092,97000,97
0.19454012279596983,0.15803873541754296,0.012116948542251793,0.1606022584692597,0.15651953675039637,0.004837067209775967,0.003189792663476874,0.0050916496945010185,0.003189792663476874,0.006499928462433589,0.024699828473413378,0.0013319126265316996,98000,98
0.1172839147802478,0.08827247239046052,0.03150545951882558,0.045924225028702644,0.11287035376943416,0.010479041916167664,0.007427055702917772,0.0124750499001996,0.007957559681697613,0.013360885478642828,0.10079901659496004,0.004227122129555581,99000,99
0.10770238164597279,0.08252777672538031,0.021768436038733772,0.1515527950310559,0.053983714209968496,0.11901081916537867,0.1117303609341826,0.125193199381762,0.11677282377919321,0.12677966355056083,0.374076561450638,0.057024603357093584,100000,100
0.17926172393001885,0.14543723999150718,0.0,0.08024691358024691,0.14734928609773276,0.008807247106190236,0.006650704974727321,0.009562154001006542,0.0074487895716946,0.013636161519952636,0.05255140898705255,0.0018011063939276984,101000,101
0.1452050412195711,0.1169023972009934,0.012899666881741023,0.04556962025316456,0.12020908418539171,0.009979529170931423,0.003215434083601286,0.010491299897645854,0.004555198285101822,0.009468863811968981,0.04847058823529412,0.0017275419545903258,102000,102
0.19961276819211354,0.16511118680775916,0.01609130278774523,0.1674698795180723,0.17512918957108373,0.007369758576874206,0.0043895747599451305,0.009911054637865312,0.0049382716049382715,0.01144599306024725,0.028445648493057907,0.0019270474879559533,103000,103
0.09582962780589292,0.07504532162405582,0.022481891794509243,0.08302808302808302,0.16170467579552922,0.009538152610441768,0.006783198539003391,0.010793172690763053,0.007304983042003652,0.011695091247311426,0.05869720830350752,0.0035441355631852917,104000,104
0.13130796225425773,0.0997821042726705,0.014694384032134158,0.09179926560587515,0.11905420391448969,0.012528765021733572,0.007065217391304348,0.012784454103809767,0.008152173913043478,0.015582839305056814,0.07251264755480608,0.004796163069544364,105000,105
0.1813517077706947,0.14591447021246798,0.02314519429195981,0.17942583732057416,0.11923852631210637,0.0010520778537611783,0.0010741138560687433,0.0010520778537611783,0.0010741138560687433,0.0030135268851522673,0.020905923344947737,0.00039946737683089215,106000,106
